id_kary,id_osoby,id_rodzaju_kary,id_wypozyczenia,kwota,data_nalozenia,data_oplacenia,status
478,7434,1,1314,3.5,2024-03-31,,aktywna
479,6579,1,1315,4.0,2025-06-12,2025-06-12,aktywna
480,5198,1,1319,5.0,2025-11-24,,aktywna
481,521,1,1321,6.0,2024-10-27,,aktywna
482,8140,1,1322,1.5,2024-05-12,,aktywna
483,27,1,1324,3.0,2024-02-14,2024-02-14,aktywna
484,654,1,1325,6.0,2025-09-01,,aktywna
485,2872,1,1326,5.5,2025-09-01,,aktywna
486,2790,1,1327,6.0,2024-05-07,,aktywna
487,239,1,1331,1.0,2024-05-15,,aktywna
488,9143,1,1335,5.0,2025-01-09,,aktywna
489,5975,1,1340,4.5,2024-07-24,,aktywna
490,7319,1,1341,4.0,2025-07-08,2025-07-08,aktywna
491,4106,1,1342,3.5,2024-12-08,2024-12-08,aktywna
492,4638,1,1343,7.0,2024-05-06,2024-05-06,aktywna
493,2908,1,1345,7.5,2025-01-30,,aktywna
494,5952,1,1346,7.0,2025-05-18,,aktywna
495,3843,1,1347,1.0,2024-05-19,,aktywna
496,8707,1,1348,4.5,2025-10-03,,aktywna
497,4484,1,1350,7.0,2025-03-23,2025-03-23,aktywna
498,8349,1,1356,7.5,2025-09-05,,aktywna
499,2980,1,1359,0.5,2024-10-13,2024-10-13,aktywna
500,7255,1,1361,5.5,2025-03-21,,aktywna
501,45,1,1365,0.5,2025-07-25,2025-07-25,aktywna
502,9398,1,1368,5.0,2025-08-12,,aktywna
503,2164,1,1369,5.0,2024-03-15,,aktywna
504,3630,1,1370,3.5,2025-09-22,2025-09-22,aktywna
505,6211,1,1374,7.0,2025-01-28,,aktywna
506,3705,1,1379,2.5,2024-11-28,2024-11-28,aktywna
507,8703,1,1381,4.5,2024-09-01,2024-09-01,aktywna
508,4605,1,1385,3.5,2025-02-27,,aktywna
509,4787,1,1387,4.5,2024-06-16,,aktywna
510,930,1,1388,2.0,2025-01-11,2025-01-11,aktywna
511,2471,1,1389,0.5,2025-06-28,2025-06-28,aktywna
512,9732,1,1392,6.5,2025-03-12,,aktywna
513,8434,1,1394,3.5,2025-05-03,,aktywna
514,1413,1,1395,3.5,2025-02-10,2025-02-10,aktywna
515,6088,1,1397,5.0,2025-05-10,2025-05-10,aktywna
516,5783,1,1398,4.0,2024-06-17,2024-06-17,aktywna
517,231,1,1402,2.0,2025-09-14,2025-09-14,aktywna
518,6747,1,1405,0.5,2025-01-13,2025-01-13,aktywna
519,5745,1,1411,1.5,2024-04-09,2024-04-09,aktywna
520,6445,1,1412,5.5,2024-10-22,,aktywna
521,6077,1,1417,2.5,2024-01-25,,aktywna
522,4165,1,1420,7.0,2024-04-13,2024-04-13,aktywna
523,5330,1,1425,4.0,2025-04-13,,aktywna
524,6115,1,1428,1.5,2025-09-14,,aktywna
525,4455,1,1430,0.5,2025-08-05,,aktywna
526,1869,1,1431,0.5,2025-05-21,2025-05-21,aktywna
527,9470,1,1433,5.0,2025-03-14,2025-03-14,aktywna
528,4807,1,1434,4.0,2024-07-24,2024-07-24,aktywna
529,2556,1,1435,2.0,2025-04-25,2025-04-25,aktywna
530,4184,1,1439,2.5,2025-09-17,,aktywna
531,7502,1,1440,4.0,2024-09-06,2024-09-06,aktywna
532,2720,1,1441,5.5,2024-05-28,,aktywna
533,4329,1,1448,3.0,2025-06-06,,aktywna
534,1165,1,1449,5.0,2024-12-27,,aktywna
535,976,1,1450,3.5,2024-01-25,2024-01-25,aktywna
536,4442,1,1453,1.5,2024-05-21,,aktywna
537,8911,1,1455,7.5,2024-03-30,2024-03-30,aktywna
538,9653,1,1457,5.5,2024-12-14,2024-12-14,aktywna
539,8019,1,1460,4.0,2025-09-22,2025-09-22,aktywna
540,9593,1,1463,5.5,2025-03-01,,aktywna
541,9121,1,1466,3.0,2025-06-11,,aktywna
542,6495,1,1471,2.5,2024-12-18,2024-12-18,aktywna
543,394,1,1474,6.5,2024-04-01,2024-04-01,aktywna
544,8984,1,1479,0.5,2024-12-18,2024-12-18,aktywna
545,7654,1,1480,0.5,2024-12-17,2024-12-17,aktywna
546,859,1,1481,3.0,2025-09-11,2025-09-11,aktywna
547,3645,1,1489,6.5,2025-03-17,,aktywna
548,3940,1,1490,2.5,2024-10-27,,aktywna
549,3418,1,1493,4.5,2025-09-16,,aktywna
550,4712,1,1496,5.5,2024-12-04,2024-12-04,aktywna
551,3300,1,1499,2.0,2024-01-16,2024-01-16,aktywna
552,9783,1,1502,6.5,2024-06-28,,aktywna
553,4506,1,1506,6.5,2025-03-01,,aktywna
554,3127,1,1513,2.0,2025-07-10,2025-07-10,aktywna
555,6603,1,1514,3.0,2025-09-10,2025-09-10,aktywna
556,3479,1,1515,1.5,2025-12-07,2025-12-07,aktywna
557,5222,1,1516,0.5,2024-10-15,2024-10-15,aktywna
558,7948,1,1523,1.0,2025-01-03,,aktywna
559,1779,1,1524,6.0,2025-09-16,2025-09-16,aktywna
560,5555,1,1528,2.0,2024-09-29,2024-09-29,aktywna
561,3,1,1530,7.5,2025-12-09,,aktywna
562,2239,1,1535,3.0,2024-05-12,,aktywna
563,2504,1,1536,3.5,2025-06-30,,aktywna
564,8460,1,1538,3.5,2024-06-15,2024-06-15,aktywna
565,9703,1,1541,1.0,2025-04-29,2025-04-29,aktywna
566,8063,1,1544,3.5,2024-08-25,,aktywna
567,3734,1,1545,1.0,2024-05-21,2024-05-21,aktywna
568,7627,1,1546,6.5,2024-10-18,,aktywna
569,8732,1,1548,7.5,2025-11-30,2025-11-30,aktywna
570,264,1,1550,7.5,2025-09-23,,aktywna
571,8625,1,1559,2.5,2024-04-10,,aktywna
572,8526,1,1562,3.5,2024-11-13,2024-11-13,aktywna
573,6123,1,1564,6.5,2024-07-15,,aktywna
574,2493,1,1568,2.0,2024-07-13,2024-07-13,aktywna
575,858,1,1570,6.5,2024-07-18,2024-07-18,aktywna
576,905,1,1572,6.5,2025-09-07,2025-09-07,aktywna
577,5587,1,1574,1.5,2024-03-01,2024-03-01,aktywna
578,7384,1,1575,1.5,2024-04-28,2024-04-28,aktywna
579,3989,1,1578,4.0,2024-02-28,2024-02-28,aktywna
580,8213,1,1579,4.0,2024-08-08,2024-08-08,aktywna
581,3383,1,1580,7.5,2024-04-08,2024-04-08,aktywna
582,926,1,1581,7.5,2025-08-21,,aktywna
583,4273,1,1584,2.5,2025-11-20,2025-11-20,aktywna
584,8473,1,1585,6.0,2025-08-01,,aktywna
585,4785,1,1588,2.5,2024-06-22,2024-06-22,aktywna
586,3797,1,1589,5.5,2024-03-23,,aktywna
587,8993,1,1590,0.5,2025-04-06,,aktywna
588,1507,1,1592,4.5,2024-06-17,,aktywna
589,5760,1,1593,6.5,2024-10-20,,aktywna
590,1683,1,1596,4.0,2024-03-19,,aktywna
591,9170,1,1609,5.0,2024-01-27,2024-01-27,aktywna
592,7502,1,1610,3.0,2024-03-09,,aktywna
593,2048,1,1612,7.5,2024-12-20,,aktywna
594,6546,1,1615,4.5,2024-08-07,,aktywna
595,4195,1,1616,5.0,2024-10-05,2024-10-05,aktywna
596,6564,1,1619,1.0,2024-02-21,2024-02-21,aktywna
597,8701,1,1624,2.0,2024-08-25,2024-08-25,aktywna
598,357,1,1627,4.5,2024-06-16,2024-06-16,aktywna
599,4295,1,1629,3.5,2024-08-24,2024-08-24,aktywna
600,5248,1,1632,5.0,2025-05-04,,aktywna
601,7725,1,1634,7.0,2024-07-20,2024-07-20,aktywna
602,431,1,1637,6.5,2025-12-07,2025-12-07,aktywna
603,5671,1,1639,7.5,2025-11-17,2025-11-17,aktywna
604,8731,1,1640,1.0,2024-10-27,,aktywna
605,6995,1,1641,4.0,2024-06-05,2024-06-05,aktywna
606,3178,1,1643,7.0,2024-05-09,,aktywna
607,104,1,1646,2.5,2025-07-29,,aktywna
608,5421,1,1647,2.0,2024-04-19,2024-04-19,aktywna
609,8262,1,1657,6.5,2025-03-17,,aktywna
610,3433,1,1662,3.5,2025-03-17,2025-03-17,aktywna
611,1170,1,1663,3.0,2024-06-29,2024-06-29,aktywna
612,6529,1,1666,2.0,2024-04-13,,aktywna
613,1993,1,1673,4.0,2024-08-25,,aktywna
614,519,1,1678,3.5,2024-07-17,,aktywna
615,974,1,1688,2.0,2025-08-01,,aktywna
616,6596,1,1689,4.0,2024-11-26,,aktywna
617,5729,1,1690,7.5,2024-04-07,2024-04-07,aktywna
618,683,1,1691,4.0,2025-10-26,2025-10-26,aktywna
619,5857,1,1693,6.0,2024-02-19,2024-02-19,aktywna
620,1851,1,1697,1.0,2024-07-28,2024-07-28,aktywna
621,2985,1,1700,5.5,2025-10-19,,aktywna
622,9973,1,1701,1.5,2024-11-23,2024-11-23,aktywna
623,1807,1,1704,2.0,2025-09-16,,aktywna
624,5410,1,1705,4.0,2025-06-01,2025-06-01,aktywna
625,8121,1,1706,4.5,2025-07-12,2025-07-12,aktywna
626,4129,1,1707,6.5,2024-03-23,2024-03-23,aktywna
627,3712,1,1708,7.0,2025-08-02,,aktywna
628,4262,1,1709,1.5,2025-08-13,,aktywna
629,4302,1,1711,2.0,2025-03-07,,aktywna
630,3841,1,1714,2.5,2024-11-07,2024-11-07,aktywna
631,8792,1,1716,1.5,2024-03-18,,aktywna
632,5566,1,1717,1.5,2024-10-10,2024-10-10,aktywna
633,3890,1,1721,7.5,2024-07-02,,aktywna
634,877,1,1727,3.0,2025-10-21,2025-10-21,aktywna
635,6087,1,1731,0.5,2025-08-28,,aktywna
636,5021,1,1732,3.0,2024-06-15,2024-06-15,aktywna
637,7289,1,1734,4.5,2024-03-18,,aktywna
638,2147,1,1738,3.0,2024-06-10,2024-06-10,aktywna
639,6492,1,1739,6.0,2025-09-23,,aktywna
640,2362,1,1740,1.0,2025-03-15,,aktywna
641,1071,1,1744,6.5,2025-05-31,,aktywna
642,397,1,1746,3.5,2025-09-21,,aktywna
643,4824,1,1748,0.5,2024-06-06,2024-06-06,aktywna
644,6159,1,1751,3.5,2024-11-08,,aktywna
645,8966,1,1754,2.0,2025-09-18,,aktywna
646,8989,1,1757,4.5,2025-12-03,2025-12-03,aktywna
647,3576,1,1758,5.0,2025-12-11,,aktywna
648,7203,1,1761,5.0,2024-05-09,,aktywna
649,1315,1,1762,7.5,2024-03-12,,aktywna
650,8799,1,1769,0.5,2025-03-30,,aktywna
651,4567,1,1775,5.0,2025-08-01,2025-08-01,aktywna
652,1031,1,1781,1.5,2025-03-26,2025-03-26,aktywna
653,8039,1,1782,3.0,2025-02-17,2025-02-17,aktywna
654,3700,1,1786,2.0,2025-03-12,,aktywna
655,5403,1,1787,2.5,2024-02-29,2024-02-29,aktywna
656,9554,1,1791,3.0,2024-04-05,2024-04-05,aktywna
657,1863,1,1793,4.0,2024-03-30,2024-03-30,aktywna
658,3365,1,1794,5.5,2025-09-17,,aktywna
659,5558,1,1797,0.5,2025-06-15,2025-06-15,aktywna
660,2030,1,1799,7.5,2025-06-03,2025-06-03,aktywna
661,4618,1,1803,3.0,2025-12-11,2025-12-11,aktywna
662,3497,1,1805,6.5,2024-05-07,2024-05-07,aktywna
663,6946,1,1808,2.0,2024-09-17,,aktywna
664,4594,1,1813,2.5,2024-07-23,2024-07-23,aktywna
665,1171,1,1814,7.5,2025-02-14,2025-02-14,aktywna
666,226,1,1816,6.5,2024-09-23,2024-09-23,aktywna
667,4883,1,1819,4.5,2025-02-17,2025-02-17,aktywna
668,4310,1,1820,1.0,2024-06-28,,aktywna
669,6601,1,1821,1.0,2025-08-24,2025-08-24,aktywna
670,4793,1,1824,7.0,2024-08-15,2024-08-15,aktywna
671,1267,1,1828,7.5,2024-07-15,2024-07-15,aktywna
672,3435,1,1839,2.0,2024-10-01,,aktywna
673,8250,1,1843,2.0,2024-08-28,,aktywna
674,832,1,1847,1.0,2025-05-28,,aktywna
675,302,1,1850,4.5,2024-08-04,2024-08-04,aktywna
676,4700,1,1851,0.5,2025-05-09,,aktywna
677,8004,1,1854,5.5,2024-12-24,2024-12-24,aktywna
678,6231,1,1856,3.5,2024-03-19,2024-03-19,aktywna
679,4866,1,1857,6.0,2024-04-07,,aktywna
680,2956,1,1858,3.5,2024-10-30,2024-10-30,aktywna
681,2257,1,1860,1.5,2024-08-22,,aktywna
682,12,1,1861,6.0,2024-04-30,,aktywna
683,6548,1,1868,2.5,2025-11-08,,aktywna
684,2730,1,1871,4.0,2024-09-03,,aktywna
685,7740,1,1872,5.0,2025-07-12,,aktywna
686,1210,1,1873,4.0,2025-03-16,,aktywna
687,1887,1,1876,1.0,2025-10-06,2025-10-06,aktywna
688,4929,1,1877,3.5,2024-09-16,,aktywna
689,7219,1,1878,7.0,2024-03-10,2024-03-10,aktywna
690,2413,1,1884,6.0,2025-01-24,,aktywna
691,5600,1,1892,6.5,2025-02-14,2025-02-14,aktywna
692,9759,1,1895,7.0,2025-01-14,,aktywna
693,5530,1,1899,7.5,2024-06-22,2024-06-22,aktywna
694,2139,1,1901,4.0,2024-03-12,,aktywna
695,9832,1,1907,5.0,2024-12-31,,aktywna
696,5108,1,1915,3.0,2024-06-17,,aktywna
697,7679,1,1920,0.5,2025-11-24,2025-11-24,aktywna
698,6070,1,1927,3.0,2025-10-18,,aktywna
699,5050,1,1929,7.0,2025-07-17,2025-07-17,aktywna
700,37,1,1930,0.5,2024-05-27,2024-05-27,aktywna
701,1173,1,1932,4.5,2024-06-02,2024-06-02,aktywna
702,8765,1,1933,5.5,2025-04-29,2025-04-29,aktywna
703,2590,1,1935,1.0,2025-02-02,,aktywna
704,1513,1,1936,2.0,2025-01-08,2025-01-08,aktywna
705,7765,1,1940,4.0,2025-10-22,,aktywna
706,285,1,1944,2.0,2024-02-02,,aktywna
707,5105,1,1953,1.5,2025-09-13,2025-09-13,aktywna
708,3172,1,1956,3.5,2024-09-04,,aktywna
709,822,1,1959,5.0,2025-04-13,2025-04-13,aktywna
710,2351,1,1960,1.0,2025-01-05,,aktywna
711,807,1,1963,4.5,2024-12-09,2024-12-09,aktywna
712,2701,1,1968,6.5,2024-08-20,2024-08-20,aktywna
713,7569,1,1969,2.5,2025-08-07,,aktywna
714,2972,1,1970,7.5,2025-11-19,,aktywna
715,1863,1,1972,4.5,2025-05-13,2025-05-13,aktywna
716,8792,1,1973,4.0,2024-11-28,,aktywna
717,4963,1,1975,0.5,2024-08-16,2024-08-16,aktywna
718,1626,1,1976,3.0,2024-04-29,,aktywna
719,3036,1,1982,5.5,2024-01-29,,aktywna
720,7234,1,1983,4.5,2024-11-17,,aktywna
721,797,1,1993,7.5,2025-09-15,2025-09-15,aktywna
722,6656,1,1996,5.5,2024-03-28,2024-03-28,aktywna
723,1677,1,1997,4.0,2025-02-25,,aktywna
724,6169,1,1999,7.5,2024-09-28,,aktywna
725,3209,1,2000,1.5,2025-06-09,,aktywna
726,427,1,2005,4.5,2024-02-12,,aktywna
727,3900,1,2007,6.0,2025-02-02,,aktywna
728,3234,1,2008,3.0,2025-09-14,,aktywna
729,4055,1,2009,5.0,2024-07-17,2024-07-17,aktywna
730,8535,1,2012,2.5,2025-09-18,2025-09-18,aktywna
731,1732,1,2016,4.0,2024-02-06,2024-02-06,aktywna
732,8044,1,2017,5.5,2025-07-14,,aktywna
733,1822,1,2019,7.5,2024-01-30,2024-01-30,aktywna
734,7431,1,2023,1.5,2024-07-25,,aktywna
735,5546,1,2025,4.0,2025-11-05,,aktywna
736,6899,1,2027,7.0,2025-07-15,2025-07-15,aktywna
737,4719,1,2029,2.5,2024-02-23,,aktywna
738,2954,1,2030,6.5,2025-10-18,,aktywna
739,3048,1,2036,3.0,2024-07-25,,aktywna
740,617,1,2037,4.5,2024-08-30,,aktywna
741,8374,1,2040,7.5,2025-05-02,2025-05-02,aktywna
742,5734,1,2042,0.5,2024-11-09,2024-11-09,aktywna
743,943,1,2043,0.5,2024-11-11,2024-11-11,aktywna
744,616,1,2045,7.0,2024-12-15,2024-12-15,aktywna
745,3687,1,2047,1.0,2025-09-23,,aktywna
746,5568,1,2048,6.0,2025-09-05,2025-09-05,aktywna
747,8696,1,2053,0.5,2025-01-26,,aktywna
748,2510,1,2054,2.5,2025-04-10,2025-04-10,aktywna
749,5551,1,2066,4.5,2024-11-18,,aktywna
750,4477,1,2067,7.5,2024-05-23,,aktywna
751,3781,1,2069,6.5,2024-10-04,,aktywna
752,1054,1,2071,0.5,2025-01-12,,aktywna
753,8149,1,2073,3.0,2024-07-14,2024-07-14,aktywna
754,4022,1,2075,4.0,2025-04-26,2025-04-26,aktywna
755,8109,1,2077,4.0,2024-02-15,2024-02-15,aktywna
756,8000,1,2080,0.5,2025-11-06,2025-11-06,aktywna
757,8250,1,2085,7.5,2024-03-30,2024-03-30,aktywna
758,5020,1,2088,4.5,2024-08-09,2024-08-09,aktywna
759,1676,1,2089,5.0,2024-06-27,,aktywna
760,7253,1,2092,3.0,2024-03-06,2024-03-06,aktywna
761,1174,1,2094,3.5,2024-06-24,,aktywna
762,5687,1,2115,7.5,2025-06-10,,aktywna
763,5196,1,2116,4.5,2025-06-11,2025-06-11,aktywna
764,2224,1,2124,3.0,2024-12-25,2024-12-25,aktywna
765,9597,1,2125,7.5,2025-09-05,2025-09-05,aktywna
766,8109,1,2130,1.5,2024-04-27,,aktywna
767,1836,1,2132,5.5,2025-02-25,,aktywna
768,2997,1,2135,7.5,2024-03-22,,aktywna
769,2767,1,2140,1.0,2024-07-19,2024-07-19,aktywna
770,6746,1,2141,7.5,2025-06-04,2025-06-04,aktywna
771,5786,1,2142,5.0,2024-02-03,2024-02-03,aktywna
772,1921,1,2147,7.5,2025-04-09,2025-04-09,aktywna
773,9306,1,2154,2.5,2025-07-13,,aktywna
774,8360,1,2156,3.5,2025-03-06,2025-03-06,aktywna
775,9224,1,2158,3.0,2025-05-03,,aktywna
776,3142,1,2161,5.5,2024-09-17,2024-09-17,aktywna
777,8470,1,2163,1.0,2024-07-12,,aktywna
778,6277,1,2167,4.5,2024-06-16,2024-06-16,aktywna
779,6205,1,2169,6.5,2024-07-04,2024-07-04,aktywna
780,4441,1,2170,5.0,2024-07-18,2024-07-18,aktywna
781,5828,1,2172,2.5,2024-09-23,2024-09-23,aktywna
782,4859,1,2189,7.5,2024-08-24,,aktywna
783,6961,1,2192,4.5,2025-02-19,2025-02-19,aktywna
784,8829,1,2193,7.0,2025-11-18,,aktywna
785,9634,1,2194,4.5,2025-08-27,2025-08-27,aktywna
786,5637,1,2195,5.0,2025-01-29,,aktywna
787,800,1,2198,3.5,2025-10-15,2025-10-15,aktywna
788,5586,1,2202,5.0,2024-08-21,,aktywna
789,2313,1,2205,7.5,2025-03-03,,aktywna
790,3505,1,2206,4.5,2025-03-03,2025-03-03,aktywna
791,4146,1,2207,5.0,2024-09-14,2024-09-14,aktywna
792,8165,1,2208,7.5,2024-02-22,2024-02-22,aktywna
793,1415,1,2210,6.0,2024-07-17,,aktywna
794,9790,1,2211,0.5,2025-04-18,,aktywna
795,9516,1,2221,2.5,2025-09-18,,aktywna
796,8583,1,2227,0.5,2024-02-04,2024-02-04,aktywna
797,8887,1,2228,2.5,2024-08-12,,aktywna
798,8110,1,2235,4.5,2024-10-13,2024-10-13,aktywna
799,1477,1,2237,4.5,2024-07-16,2024-07-16,aktywna
800,7872,1,2240,2.0,2025-11-27,,aktywna
801,9449,1,2242,5.0,2024-11-20,,aktywna
802,7044,1,2245,1.5,2025-11-11,,aktywna
803,990,1,2248,6.0,2024-11-16,,aktywna
804,46,1,2255,6.0,2024-08-15,2024-08-15,aktywna
805,4451,1,2261,6.0,2025-10-31,,aktywna
806,9626,1,2268,0.5,2025-08-05,2025-08-05,aktywna
807,4668,1,2270,2.5,2024-01-27,2024-01-27,aktywna
808,2065,1,2272,1.0,2024-03-28,2024-03-28,aktywna
809,2963,1,2274,3.5,2025-06-11,2025-06-11,aktywna
810,3321,1,2278,4.5,2024-07-13,,aktywna
811,3247,1,2281,0.5,2025-04-22,,aktywna
812,8927,1,2284,6.0,2024-11-18,,aktywna
813,5610,1,2287,1.0,2025-10-22,2025-10-22,aktywna
814,9342,1,2289,4.0,2025-12-11,,aktywna
815,4448,1,2291,6.5,2025-08-19,2025-08-19,aktywna
816,5015,1,2295,4.5,2024-05-26,2024-05-26,aktywna
817,5044,1,2296,7.0,2024-12-22,,aktywna
818,3024,1,2298,2.0,2024-02-29,2024-02-29,aktywna
819,7527,1,2300,2.5,2025-06-22,2025-06-22,aktywna
820,5369,1,2304,2.5,2024-07-03,,aktywna
821,7535,1,2321,5.5,2024-10-25,2024-10-25,aktywna
822,3063,1,2324,7.5,2025-04-05,2025-04-05,aktywna
823,753,1,2325,0.5,2025-07-29,,aktywna
824,1162,1,2326,2.5,2025-10-09,2025-10-09,aktywna
825,8713,1,2329,1.5,2024-10-12,2024-10-12,aktywna
826,844,1,2330,5.5,2025-09-08,,aktywna
827,7436,1,2331,1.5,2024-03-24,2024-03-24,aktywna
828,4610,1,2332,6.0,2025-04-07,2025-04-07,aktywna
829,9273,1,2333,4.5,2025-07-03,2025-07-03,aktywna
830,3562,1,2335,1.5,2024-06-17,2024-06-17,aktywna
831,9539,1,2336,7.0,2025-04-25,,aktywna
832,8210,1,2338,1.0,2024-10-08,2024-10-08,aktywna
833,7890,1,2339,4.0,2025-08-06,,aktywna
834,3447,1,2340,4.5,2025-12-11,,aktywna
835,5510,1,2341,1.0,2025-11-20,2025-11-20,aktywna
836,4193,1,2343,5.5,2024-10-23,2024-10-23,aktywna
837,2875,1,2346,4.5,2025-03-20,2025-03-20,aktywna
838,3239,1,2349,0.5,2024-08-22,,aktywna
839,3347,1,2350,7.5,2025-05-27,2025-05-27,aktywna
840,5617,1,2351,3.0,2024-12-04,,aktywna
841,4335,1,2352,6.0,2024-07-03,,aktywna
842,8037,1,2361,1.5,2025-06-06,2025-06-06,aktywna
843,8163,1,2373,4.0,2024-12-23,,aktywna
844,3197,1,2374,4.5,2024-08-06,2024-08-06,aktywna
845,6622,1,2378,3.5,2024-04-19,2024-04-19,aktywna
846,4199,1,2379,1.0,2025-06-25,,aktywna
847,4276,1,2385,5.5,2024-11-29,2024-11-29,aktywna
848,885,1,2390,3.0,2024-08-13,,aktywna
849,5502,1,2392,5.5,2024-07-25,,aktywna
850,3458,1,2393,6.0,2024-12-15,,aktywna
851,6660,1,2395,6.0,2025-12-11,2025-12-11,aktywna
852,3352,1,2405,2.5,2025-03-19,,aktywna
853,4159,1,2406,6.5,2024-05-31,2024-05-31,aktywna
854,6472,1,2414,3.0,2024-07-11,2024-07-11,aktywna
855,4270,1,2416,4.0,2025-05-30,,aktywna
856,7890,1,2417,7.0,2025-07-27,,aktywna
857,1706,1,2418,3.0,2024-12-11,,aktywna
858,8819,1,2420,6.5,2024-06-11,,aktywna
859,2648,1,2424,1.5,2024-12-20,2024-12-20,aktywna
860,7679,1,2426,2.0,2025-05-31,,aktywna
861,254,1,2431,7.0,2024-04-09,2024-04-09,aktywna
862,819,1,2433,4.0,2024-12-27,2024-12-27,aktywna
863,7828,1,2437,4.5,2024-02-08,2024-02-08,aktywna
864,9141,1,2438,4.5,2025-09-08,,aktywna
865,2124,1,2442,7.5,2025-09-20,2025-09-20,aktywna
866,5927,1,2443,7.5,2024-09-21,2024-09-21,aktywna
867,1716,1,2449,7.0,2024-03-29,2024-03-29,aktywna
868,6912,1,2458,2.5,2024-01-31,,aktywna
869,3833,1,2459,3.0,2024-02-10,2024-02-10,aktywna
870,451,1,2464,0.5,2024-04-15,2024-04-15,aktywna
871,7935,1,2467,0.5,2024-11-19,2024-11-19,aktywna
872,5120,1,2477,7.0,2025-10-05,2025-10-05,aktywna
873,7709,1,2482,4.5,2025-09-08,2025-09-08,aktywna
874,3589,1,2483,2.5,2024-06-11,2024-06-11,aktywna
875,9266,1,2488,0.5,2025-10-18,,aktywna
876,7137,1,2490,5.0,2025-08-07,,aktywna
877,8923,1,2491,5.5,2024-05-07,2024-05-07,aktywna
878,8856,1,2492,7.0,2025-03-10,2025-03-10,aktywna
879,7178,1,2493,2.5,2025-10-18,,aktywna
880,8946,1,2497,7.0,2024-11-11,2024-11-11,aktywna
881,2536,1,2499,2.0,2024-08-13,,aktywna
882,2734,1,2500,3.0,2025-10-24,,aktywna
883,7936,1,2501,6.5,2025-10-11,,aktywna
884,180,1,2506,6.0,2025-10-30,,aktywna
885,2109,1,2510,3.5,2025-11-15,2025-11-15,aktywna
886,1395,1,2511,2.0,2025-05-21,,aktywna
887,5355,1,2515,2.5,2025-12-11,,aktywna
888,3124,1,2522,1.0,2024-01-28,,aktywna
889,1048,1,2529,3.0,2025-09-23,,aktywna
890,3995,1,2530,5.0,2025-09-27,,aktywna
891,7445,1,2531,6.5,2024-08-21,2024-08-21,aktywna
892,9691,1,2532,1.0,2025-11-02,,aktywna
893,8577,1,2534,6.5,2025-03-22,,aktywna
894,4341,1,2536,7.5,2024-03-07,,aktywna
895,2247,1,2541,2.0,2025-12-03,,aktywna
896,5044,1,2543,2.0,2024-12-04,2024-12-04,aktywna
897,6858,1,2545,1.0,2025-06-13,2025-06-13,aktywna
898,6965,1,2551,4.5,2024-02-23,,aktywna
899,9854,1,2554,2.0,2025-06-11,,aktywna
900,4821,1,2557,0.5,2024-10-27,,aktywna
901,8523,1,2558,1.0,2024-02-27,,aktywna
902,7116,1,2559,2.0,2025-09-24,2025-09-24,aktywna
903,3597,1,2560,2.0,2024-11-04,2024-11-04,aktywna
904,986,1,2562,3.5,2025-06-11,2025-06-11,aktywna
905,6593,1,2563,4.0,2024-08-14,2024-08-14,aktywna
906,6319,1,2569,5.0,2024-05-31,2024-05-31,aktywna
907,4843,1,2570,6.5,2024-02-13,2024-02-13,aktywna
908,827,1,2572,6.0,2025-03-18,,aktywna
909,7120,1,2573,5.5,2025-04-21,,aktywna
910,1355,1,2574,6.0,2024-10-16,2024-10-16,aktywna
911,933,1,2576,7.0,2025-02-02,,aktywna
912,1804,1,2581,6.5,2024-06-22,2024-06-22,aktywna
913,6218,1,2585,2.0,2024-09-22,,aktywna
914,4920,1,2590,4.0,2024-03-09,2024-03-09,aktywna
915,4779,1,2594,2.0,2025-11-25,2025-11-25,aktywna
916,6377,1,2596,5.0,2025-07-04,,aktywna
917,1677,1,2602,0.5,2024-02-04,2024-02-04,aktywna
918,7630,1,2608,3.5,2024-11-03,2024-11-03,aktywna
919,7389,1,2614,6.0,2024-03-24,,aktywna
920,4303,1,2616,1.5,2024-09-27,2024-09-27,aktywna
921,2186,1,2629,6.5,2024-05-29,,aktywna
922,4260,1,2633,5.5,2024-10-19,2024-10-19,aktywna
923,3829,1,2635,6.5,2025-07-17,2025-07-17,aktywna
924,8009,1,2636,4.5,2024-09-23,,aktywna
925,4457,1,2637,7.0,2024-11-11,,aktywna
926,1343,1,2638,4.5,2025-05-30,2025-05-30,aktywna
927,8448,1,2643,0.5,2025-09-20,2025-09-20,aktywna
928,6307,1,2647,3.0,2024-12-29,,aktywna
929,5093,1,2651,2.5,2024-06-10,2024-06-10,aktywna
930,8562,1,2652,5.5,2025-10-30,2025-10-30,aktywna
931,2507,1,2653,4.5,2024-01-21,,aktywna
932,1727,1,2659,1.5,2025-03-01,2025-03-01,aktywna
933,4533,1,2660,2.0,2025-10-19,2025-10-19,aktywna
934,3367,1,2662,4.0,2024-05-18,2024-05-18,aktywna
935,2870,1,2663,3.5,2024-12-28,2024-12-28,aktywna
936,6848,1,2664,3.5,2024-11-08,,aktywna
937,6557,1,2665,2.0,2024-08-28,,aktywna
938,4616,1,2666,7.5,2025-04-08,2025-04-08,aktywna
939,4735,1,2668,3.0,2025-07-29,,aktywna
940,5140,1,2670,2.0,2024-08-13,2024-08-13,aktywna
941,3828,1,2671,7.5,2025-10-17,2025-10-17,aktywna
942,2802,1,2678,1.0,2025-02-03,,aktywna
