id_kary,id_osoby,id_rodzaju_kary,id_wypozyczenia,kwota,data_nalozenia,data_oplacenia,status
511,114,1,1293,14.5,2024-04-10,,do zapłaty
512,543,1,1295,5.0,2025-05-25,,do zapłaty
513,347,1,1296,7.5,2025-04-10,,do zapłaty
514,653,1,1302,3.5,2025-12-12,,do zapłaty
515,209,1,1304,8.0,2024-08-28,,do zapłaty
516,523,1,1306,4.0,2025-03-04,,do zapłaty
517,891,1,1307,2.5,2025-03-16,,do zapłaty
518,800,1,1309,14.0,2024-04-08,,do zapłaty
519,763,1,1311,4.5,2024-07-29,,do zapłaty
520,5,1,1318,1.5,2024-05-18,,do zapłaty
521,180,1,1324,2.5,2024-05-14,,do zapłaty
522,693,1,1326,14.0,2024-11-08,,do zapłaty
523,434,1,1328,9.5,2024-12-28,,do zapłaty
524,776,1,1329,3.0,2024-08-27,,do zapłaty
525,871,1,1330,12.0,2025-09-14,,do zapłaty
526,380,1,1339,1.0,2024-05-10,,do zapłaty
527,610,1,1346,0.5,2024-11-23,,do zapłaty
528,60,1,1348,2.0,2024-04-13,,do zapłaty
529,650,1,1349,1.0,2025-01-12,,do zapłaty
530,708,1,1350,2.5,2025-03-23,,do zapłaty
531,264,1,1351,1.0,2025-05-27,,do zapłaty
532,350,1,1352,1.5,2025-10-01,,do zapłaty
533,766,1,1356,10.0,2024-07-24,,do zapłaty
534,256,1,1359,9.0,2025-10-13,,do zapłaty
535,775,1,1361,2.5,2025-10-05,,do zapłaty
536,444,1,1362,8.5,2025-04-04,,do zapłaty
537,647,1,1363,14.5,2025-10-05,,do zapłaty
538,135,1,1368,8.5,2024-07-28,,do zapłaty
539,271,1,1370,6.5,2025-10-31,,do zapłaty
540,387,1,1373,1.0,2025-08-13,,do zapłaty
541,146,1,1374,2.5,2024-04-04,,do zapłaty
542,851,1,1376,1.0,2024-08-12,,do zapłaty
543,520,1,1377,8.5,2025-09-07,,do zapłaty
544,939,1,1378,4.5,2024-04-08,,do zapłaty
545,595,1,1379,12.0,2025-11-08,,do zapłaty
546,473,1,1385,4.0,2025-12-28,,do zapłaty
547,248,1,1386,6.0,2025-09-02,,do zapłaty
548,815,1,1387,0.5,2025-08-14,,do zapłaty
549,492,1,1390,11.0,2025-04-29,,do zapłaty
550,916,1,1391,9.0,2025-12-28,,do zapłaty
551,39,1,1393,5.5,2024-12-22,,do zapłaty
552,874,1,1397,8.0,2025-01-17,,do zapłaty
553,472,1,1399,15.0,2024-02-26,,do zapłaty
554,223,1,1400,14.5,2025-06-26,,do zapłaty
555,539,1,1401,8.0,2024-03-23,,do zapłaty
556,434,1,1403,5.0,2025-06-17,,do zapłaty
557,268,1,1404,13.0,2024-05-12,,do zapłaty
558,587,1,1405,10.0,2024-08-28,,do zapłaty
559,270,1,1410,5.0,2025-12-28,,do zapłaty
560,326,1,1417,13.0,2024-05-05,,do zapłaty
561,703,1,1418,12.0,2025-04-30,,do zapłaty
562,436,1,1427,7.0,2024-09-27,,do zapłaty
563,377,1,1429,8.5,2025-09-27,,do zapłaty
564,796,1,1430,11.0,2024-02-18,,do zapłaty
565,252,1,1431,7.5,2025-05-23,,do zapłaty
566,37,1,1432,4.0,2024-12-10,,do zapłaty
567,373,1,1435,15.0,2025-10-01,,do zapłaty
568,974,1,1439,13.0,2024-08-19,,do zapłaty
569,501,1,1443,12.5,2025-12-28,,do zapłaty
570,878,1,1446,10.0,2025-07-20,,do zapłaty
571,204,1,1447,12.5,2025-01-17,,do zapłaty
572,293,1,1448,3.5,2024-06-03,,do zapłaty
573,105,1,1449,15.0,2024-12-26,,do zapłaty
574,601,1,1451,14.0,2025-07-25,,do zapłaty
575,832,1,1454,8.5,2024-05-21,,do zapłaty
576,285,1,1455,15.0,2025-12-24,,do zapłaty
577,602,1,1456,13.0,2025-05-05,,do zapłaty
578,227,1,1462,6.5,2025-03-22,,do zapłaty
579,135,1,1463,11.5,2024-05-13,,do zapłaty
580,969,1,1466,12.0,2024-07-18,,do zapłaty
581,748,1,1471,10.0,2025-03-10,,do zapłaty
582,777,1,1472,12.5,2024-07-25,,do zapłaty
583,946,1,1473,12.0,2025-05-16,,do zapłaty
584,935,1,1478,8.0,2024-07-29,,do zapłaty
585,655,1,1481,10.0,2024-10-26,,do zapłaty
586,676,1,1486,14.0,2025-10-03,,do zapłaty
587,190,1,1487,3.5,2025-06-13,,do zapłaty
588,448,1,1492,2.5,2025-07-30,,do zapłaty
589,873,1,1494,6.0,2024-09-09,,do zapłaty
590,696,1,1498,7.5,2025-06-19,,do zapłaty
591,474,1,1500,5.5,2025-01-08,,do zapłaty
592,996,1,1501,0.5,2025-07-04,,do zapłaty
593,748,1,1503,12.0,2024-03-21,,do zapłaty
594,175,1,1506,14.0,2024-09-26,,do zapłaty
595,514,1,1508,6.5,2025-02-15,,do zapłaty
596,108,1,1509,2.0,2024-02-20,,do zapłaty
597,734,1,1511,10.0,2025-01-30,,do zapłaty
598,269,1,1517,10.5,2025-10-07,,do zapłaty
599,599,1,1519,4.0,2025-06-15,,do zapłaty
600,791,1,1522,12.5,2024-11-19,,do zapłaty
601,30,1,1524,14.5,2025-03-24,,do zapłaty
602,526,1,1529,15.0,2025-12-24,,do zapłaty
603,110,1,1531,2.0,2025-07-18,,do zapłaty
604,611,1,1532,9.0,2024-09-04,,do zapłaty
605,750,1,1535,1.0,2024-02-17,,do zapłaty
606,943,1,1537,3.0,2024-06-02,,do zapłaty
607,172,1,1538,2.5,2025-10-23,,do zapłaty
608,243,1,1539,5.0,2024-05-26,,do zapłaty
609,652,1,1541,2.0,2024-09-02,,do zapłaty
610,970,1,1542,5.0,2025-04-29,,do zapłaty
611,155,1,1543,1.5,2024-09-29,,do zapłaty
612,127,1,1549,7.0,2024-11-04,,do zapłaty
613,582,1,1551,12.0,2024-04-19,,do zapłaty
614,400,1,1555,7.0,2024-08-30,,do zapłaty
615,200,1,1559,7.0,2024-06-03,,do zapłaty
616,719,1,1570,15.0,2025-06-10,,do zapłaty
617,343,1,1571,7.0,2025-02-21,,do zapłaty
618,109,1,1572,11.0,2024-02-19,,do zapłaty
619,521,1,1573,15.0,2025-04-10,,do zapłaty
620,764,1,1577,13.5,2024-10-02,,do zapłaty
621,823,1,1582,4.5,2024-07-12,,do zapłaty
622,711,1,1583,0.5,2024-04-10,,do zapłaty
623,584,1,1585,1.5,2024-06-29,,do zapłaty
624,824,1,1586,13.0,2024-11-28,,do zapłaty
625,207,1,1591,6.0,2024-10-07,,do zapłaty
626,414,1,1592,9.0,2024-03-18,,do zapłaty
627,798,1,1593,3.5,2025-09-11,,do zapłaty
628,269,1,1595,5.5,2025-04-25,,do zapłaty
629,580,1,1597,4.0,2025-05-18,,do zapłaty
630,143,1,1598,13.5,2025-07-10,,do zapłaty
631,846,1,1601,11.5,2025-02-19,,do zapłaty
632,599,1,1602,11.0,2024-10-28,,do zapłaty
633,890,1,1605,2.0,2025-07-08,,do zapłaty
634,863,1,1606,2.5,2025-12-28,,do zapłaty
635,191,1,1607,6.5,2024-02-10,,do zapłaty
636,390,1,1608,4.5,2024-08-15,,do zapłaty
637,28,1,1614,9.0,2024-07-24,,do zapłaty
638,10,1,1616,2.5,2024-05-25,,do zapłaty
639,98,1,1618,0.5,2024-04-06,,do zapłaty
640,804,1,1619,13.0,2024-07-31,,do zapłaty
641,737,1,1625,4.5,2024-12-17,,do zapłaty
642,236,1,1627,1.5,2025-11-21,,do zapłaty
643,854,1,1628,4.5,2025-08-09,,do zapłaty
644,932,1,1632,8.0,2024-12-09,,do zapłaty
645,992,1,1635,15.0,2025-12-26,,do zapłaty
646,857,1,1637,1.0,2025-09-09,,do zapłaty
647,571,1,1638,5.0,2024-03-11,,do zapłaty
648,515,1,1639,12.5,2025-09-28,,do zapłaty
649,388,1,1640,12.0,2025-06-21,,do zapłaty
650,420,1,1643,2.0,2025-05-19,,do zapłaty
651,62,1,1644,1.5,2025-08-10,,do zapłaty
652,253,1,1646,10.0,2024-08-12,,do zapłaty
653,690,1,1647,5.5,2025-10-14,,do zapłaty
654,444,1,1649,1.5,2025-12-26,,do zapłaty
655,496,1,1650,12.5,2024-05-20,,do zapłaty
656,613,1,1653,13.0,2024-05-31,,do zapłaty
657,443,1,1655,7.0,2025-11-10,,do zapłaty
658,510,1,1656,12.0,2025-11-29,,do zapłaty
659,672,1,1658,5.5,2024-10-11,,do zapłaty
660,872,1,1662,11.5,2025-11-13,,do zapłaty
661,551,1,1663,2.0,2025-10-15,,do zapłaty
662,340,1,1667,5.5,2024-06-04,,do zapłaty
663,544,1,1670,15.0,2025-07-06,,do zapłaty
664,106,1,1672,12.0,2025-07-31,,do zapłaty
665,533,1,1673,13.0,2025-07-20,,do zapłaty
666,545,1,1675,1.5,2025-06-09,,do zapłaty
667,946,1,1680,9.5,2025-06-28,,do zapłaty
668,985,1,1681,11.5,2025-02-25,,do zapłaty
669,968,1,1683,12.0,2024-06-25,,do zapłaty
670,724,1,1685,9.0,2024-07-07,,do zapłaty
671,483,1,1688,6.5,2025-04-11,,do zapłaty
672,205,1,1692,12.0,2025-04-20,,do zapłaty
673,427,1,1694,0.5,2024-04-30,,do zapłaty
674,431,1,1695,0.5,2024-11-15,,do zapłaty
675,19,1,1696,14.5,2024-07-09,,do zapłaty
676,195,1,1697,8.0,2024-08-17,,do zapłaty
677,974,1,1698,12.0,2025-11-08,,do zapłaty
678,588,1,1700,11.0,2025-04-17,,do zapłaty
679,837,1,1706,11.0,2025-10-30,,do zapłaty
680,457,1,1707,2.5,2025-08-07,,do zapłaty
681,85,1,1709,14.0,2024-12-15,,do zapłaty
682,957,1,1712,13.5,2025-04-20,,do zapłaty
683,788,1,1721,7.0,2025-04-02,,do zapłaty
684,314,1,1724,1.5,2025-02-26,,do zapłaty
685,88,1,1725,13.0,2025-12-28,,do zapłaty
686,961,1,1728,5.5,2025-09-10,,do zapłaty
687,573,1,1740,14.5,2025-12-02,,do zapłaty
688,539,1,1743,8.5,2024-12-23,,do zapłaty
689,475,1,1750,7.5,2024-12-27,,do zapłaty
690,403,1,1751,9.0,2025-01-12,,do zapłaty
691,331,1,1753,12.0,2025-03-15,,do zapłaty
692,734,1,1754,8.0,2025-05-03,,do zapłaty
693,171,1,1757,5.0,2025-02-07,,do zapłaty
694,998,1,1761,9.5,2024-02-17,,do zapłaty
695,731,1,1762,12.5,2024-12-19,,do zapłaty
696,3,1,1763,14.5,2025-08-06,,do zapłaty
697,490,1,1765,6.0,2025-12-28,,do zapłaty
698,490,1,1768,13.5,2024-05-01,,do zapłaty
699,662,1,1771,5.0,2024-04-27,,do zapłaty
700,145,1,1773,0.5,2024-05-25,,do zapłaty
701,728,1,1775,1.0,2025-03-23,,do zapłaty
702,886,1,1777,14.0,2025-05-11,,do zapłaty
703,293,1,1778,1.5,2025-01-26,,do zapłaty
704,193,1,1781,8.0,2024-09-13,,do zapłaty
705,87,1,1783,4.0,2024-11-14,,do zapłaty
706,132,1,1788,6.5,2025-06-03,,do zapłaty
707,164,1,1790,14.0,2024-05-02,,do zapłaty
708,863,1,1791,2.0,2024-04-27,,do zapłaty
709,124,1,1792,12.0,2025-11-26,,do zapłaty
710,945,1,1793,7.0,2024-09-07,,do zapłaty
711,734,1,1795,7.5,2024-05-18,,do zapłaty
712,232,1,1798,6.5,2024-03-01,,do zapłaty
713,771,1,1799,10.0,2025-07-08,,do zapłaty
714,546,1,1810,5.0,2024-11-09,,do zapłaty
715,337,1,1814,1.5,2025-09-24,,do zapłaty
716,920,1,1816,9.5,2024-09-23,,do zapłaty
717,659,1,1818,10.0,2025-02-12,,do zapłaty
718,845,1,1820,12.0,2024-09-22,,do zapłaty
719,998,1,1821,7.0,2024-07-10,,do zapłaty
720,46,1,1825,12.0,2024-08-29,,do zapłaty
721,851,1,1826,3.0,2025-12-28,,do zapłaty
722,468,1,1828,6.0,2025-02-13,,do zapłaty
723,591,1,1830,14.5,2024-03-21,,do zapłaty
724,375,1,1831,12.5,2024-08-30,,do zapłaty
725,522,1,1832,4.5,2025-12-02,,do zapłaty
726,321,1,1835,1.0,2024-04-26,,do zapłaty
727,259,1,1836,14.0,2025-03-23,,do zapłaty
728,683,1,1837,4.5,2024-04-28,,do zapłaty
729,371,1,1841,8.0,2024-07-03,,do zapłaty
730,494,1,1845,6.0,2024-10-16,,do zapłaty
731,331,1,1847,13.0,2025-01-31,,do zapłaty
732,430,1,1849,11.5,2024-05-31,,do zapłaty
733,295,1,1850,3.0,2024-11-26,,do zapłaty
734,731,1,1854,13.0,2024-09-16,,do zapłaty
735,738,1,1856,0.5,2024-04-18,,do zapłaty
736,655,1,1858,7.5,2024-12-01,,do zapłaty
737,996,1,1865,15.0,2024-08-23,,do zapłaty
738,774,1,1866,4.0,2024-06-11,,do zapłaty
739,566,1,1867,2.0,2025-04-20,,do zapłaty
740,95,1,1869,3.0,2025-01-05,,do zapłaty
741,485,1,1870,14.0,2024-04-20,,do zapłaty
742,668,1,1871,2.5,2025-10-15,,do zapłaty
743,991,1,1873,8.5,2025-04-20,,do zapłaty
744,144,1,1874,11.5,2025-06-17,,do zapłaty
745,539,1,1875,10.5,2025-09-01,,do zapłaty
746,114,1,1877,5.5,2025-06-22,,do zapłaty
747,472,1,1878,12.5,2025-10-26,,do zapłaty
748,344,1,1883,14.0,2025-06-16,,do zapłaty
749,211,1,1886,15.0,2024-08-04,,do zapłaty
750,192,1,1887,10.5,2025-01-27,,do zapłaty
751,455,1,1892,9.5,2025-10-19,,do zapłaty
752,576,1,1893,14.0,2024-04-10,,do zapłaty
753,189,1,1894,11.5,2025-05-16,,do zapłaty
754,926,1,1895,14.0,2025-05-16,,do zapłaty
755,753,1,1900,1.0,2024-07-03,,do zapłaty
756,263,1,1901,12.0,2024-10-05,,do zapłaty
757,817,1,1903,15.0,2024-09-19,,do zapłaty
758,209,1,1906,3.0,2024-03-20,,do zapłaty
759,769,1,1908,10.0,2024-08-06,,do zapłaty
760,755,1,1918,3.0,2025-11-12,,do zapłaty
761,901,1,1919,11.5,2025-07-03,,do zapłaty
762,517,1,1925,11.0,2024-03-10,,do zapłaty
763,617,1,1928,9.5,2025-11-03,,do zapłaty
764,122,1,1934,2.0,2024-10-18,,do zapłaty
765,112,1,1935,2.5,2024-03-12,,do zapłaty
766,790,1,1946,14.5,2025-04-28,,do zapłaty
767,359,1,1947,3.0,2025-12-06,,do zapłaty
768,703,1,1951,5.5,2025-02-07,,do zapłaty
769,354,1,1952,7.0,2025-10-09,,do zapłaty
770,800,1,1961,9.5,2024-08-27,,do zapłaty
771,723,1,1962,6.0,2024-12-18,,do zapłaty
772,254,1,1965,1.0,2025-06-18,,do zapłaty
773,51,1,1968,12.5,2025-04-24,,do zapłaty
774,70,1,1971,9.5,2024-06-04,,do zapłaty
775,644,1,1972,8.5,2025-06-02,,do zapłaty
776,378,1,1973,14.0,2025-01-11,,do zapłaty
777,118,1,1974,11.5,2025-09-12,,do zapłaty
778,836,1,1976,9.0,2024-11-21,,do zapłaty
779,751,1,1977,6.5,2024-03-10,,do zapłaty
780,929,1,1978,8.0,2025-01-11,,do zapłaty
781,564,1,1981,3.0,2024-09-20,,do zapłaty
782,248,1,1983,2.0,2024-07-25,,do zapłaty
783,296,1,1984,8.0,2024-06-23,,do zapłaty
784,573,1,1985,2.5,2025-04-14,,do zapłaty
785,547,1,1989,12.0,2024-11-28,,do zapłaty
786,599,1,1994,1.5,2024-11-01,,do zapłaty
787,590,1,1995,3.5,2025-02-20,,do zapłaty
788,933,1,1996,12.0,2025-10-01,,do zapłaty
789,38,1,1998,0.5,2025-05-10,,do zapłaty
790,554,1,1999,12.0,2025-01-18,,do zapłaty
791,634,1,2002,8.5,2025-12-28,,do zapłaty
792,278,1,2003,1.0,2024-10-03,,do zapłaty
793,29,1,2004,0.5,2025-09-17,,do zapłaty
794,547,1,2005,14.5,2024-09-28,,do zapłaty
795,76,1,2006,11.0,2024-10-31,,do zapłaty
796,194,1,2008,12.0,2024-03-19,,do zapłaty
797,491,1,2010,5.0,2025-06-07,,do zapłaty
798,81,1,2020,6.5,2024-08-21,,do zapłaty
799,682,1,2021,8.0,2025-03-11,,do zapłaty
800,212,1,2022,5.5,2024-07-05,,do zapłaty
801,506,1,2023,4.0,2024-04-04,,do zapłaty
802,590,1,2024,10.0,2025-03-05,,do zapłaty
803,511,1,2029,11.5,2024-12-13,,do zapłaty
804,892,1,2030,3.0,2025-04-17,,do zapłaty
805,827,1,2031,10.5,2025-07-19,,do zapłaty
806,998,1,2032,1.0,2025-01-27,,do zapłaty
807,963,1,2034,3.0,2024-10-28,,do zapłaty
808,950,1,2039,15.0,2025-07-27,,do zapłaty
809,981,1,2040,9.0,2024-05-19,,do zapłaty
810,619,1,2046,13.5,2024-03-31,,do zapłaty
811,375,1,2048,3.0,2024-04-22,,do zapłaty
812,394,1,2052,14.5,2025-09-16,,do zapłaty
813,638,1,2054,3.0,2025-08-06,,do zapłaty
814,851,1,2056,8.0,2024-08-25,,do zapłaty
815,968,1,2059,1.0,2025-11-10,,do zapłaty
816,374,1,2063,3.5,2025-06-20,,do zapłaty
817,574,1,2066,13.0,2025-03-07,,do zapłaty
818,251,1,2070,15.0,2025-09-01,,do zapłaty
819,66,1,2071,5.5,2025-05-14,,do zapłaty
820,60,1,2076,11.5,2024-12-04,,do zapłaty
821,148,1,2078,4.5,2024-02-11,,do zapłaty
822,135,1,2079,7.0,2025-11-28,,do zapłaty
823,300,1,2080,12.0,2024-11-29,,do zapłaty
824,204,1,2084,4.5,2024-11-05,,do zapłaty
825,351,1,2085,9.5,2025-05-08,,do zapłaty
826,504,1,2090,8.5,2024-09-08,,do zapłaty
827,606,1,2091,5.5,2024-02-24,,do zapłaty
828,512,1,2093,6.0,2025-10-08,,do zapłaty
829,724,1,2096,11.5,2024-03-26,,do zapłaty
830,876,1,2100,8.0,2024-12-16,,do zapłaty
831,269,1,2101,9.5,2025-12-24,,do zapłaty
832,716,1,2104,11.0,2024-11-09,,do zapłaty
833,115,1,2106,6.0,2024-06-14,,do zapłaty
834,887,1,2109,13.5,2025-05-17,,do zapłaty
835,302,1,2111,10.5,2024-08-30,,do zapłaty
836,744,1,2115,1.5,2025-05-09,,do zapłaty
837,821,1,2118,10.5,2024-10-18,,do zapłaty
838,278,1,2119,4.5,2025-03-03,,do zapłaty
839,353,1,2127,0.5,2024-02-06,,do zapłaty
840,482,1,2131,10.5,2025-04-05,,do zapłaty
841,272,1,2132,14.0,2024-12-28,,do zapłaty
842,265,1,2133,7.5,2025-11-26,,do zapłaty
843,564,1,2134,1.5,2024-12-29,,do zapłaty
844,199,1,2137,6.5,2025-04-24,,do zapłaty
845,910,1,2140,14.5,2025-01-22,,do zapłaty
846,235,1,2141,14.0,2024-10-06,,do zapłaty
847,650,1,2143,7.0,2024-03-25,,do zapłaty
848,815,1,2147,0.5,2025-10-25,,do zapłaty
849,501,1,2150,3.0,2025-11-27,,do zapłaty
850,293,1,2152,10.0,2024-06-06,,do zapłaty
851,955,1,2154,14.0,2025-06-01,,do zapłaty
852,120,1,2159,9.0,2025-03-16,,do zapłaty
853,552,1,2163,9.5,2024-04-13,,do zapłaty
854,450,1,2164,9.5,2025-06-23,,do zapłaty
855,374,1,2166,14.5,2024-05-31,,do zapłaty
856,343,1,2169,13.0,2025-01-31,,do zapłaty
857,815,1,2172,9.5,2025-04-19,,do zapłaty
858,498,1,2174,1.5,2025-08-21,,do zapłaty
859,48,1,2175,14.5,2025-02-19,,do zapłaty
860,282,1,2182,5.5,2025-04-03,,do zapłaty
861,11,1,2184,0.5,2024-10-10,,do zapłaty
862,478,1,2187,6.5,2024-06-21,,do zapłaty
863,529,1,2191,7.5,2024-06-23,,do zapłaty
864,192,1,2192,14.5,2024-04-01,,do zapłaty
865,331,1,2195,14.0,2025-01-21,,do zapłaty
866,600,1,2198,5.0,2025-02-07,,do zapłaty
867,961,1,2199,12.0,2025-06-12,,do zapłaty
868,922,1,2202,7.0,2024-10-22,,do zapłaty
869,309,1,2204,3.0,2024-04-19,,do zapłaty
870,448,1,2209,6.5,2025-02-25,,do zapłaty
871,463,1,2211,11.5,2024-10-02,,do zapłaty
872,490,1,2212,1.0,2025-10-01,,do zapłaty
873,495,1,2218,13.0,2025-06-23,,do zapłaty
874,610,1,2222,6.5,2024-07-05,,do zapłaty
875,728,1,2225,8.0,2025-03-06,,do zapłaty
876,31,1,2226,5.0,2024-09-21,,do zapłaty
877,40,1,2227,2.0,2024-10-30,,do zapłaty
878,76,1,2228,0.5,2025-02-16,,do zapłaty
879,270,1,2231,7.0,2025-12-08,,do zapłaty
880,996,1,2232,4.0,2025-10-06,,do zapłaty
881,74,1,2233,8.5,2024-04-25,,do zapłaty
882,4,1,2236,8.0,2024-05-01,,do zapłaty
883,621,1,2240,7.5,2025-03-07,,do zapłaty
884,854,1,2243,11.0,2025-08-19,,do zapłaty
885,158,1,2244,6.0,2024-11-18,,do zapłaty
886,706,1,2246,4.5,2025-02-08,,do zapłaty
887,623,1,2247,14.0,2025-11-18,,do zapłaty
888,276,1,2248,11.0,2024-04-16,,do zapłaty
889,895,1,2249,0.5,2025-08-28,,do zapłaty
890,232,1,2251,3.0,2024-10-27,,do zapłaty
891,3,1,2252,3.0,2024-09-18,,do zapłaty
892,736,1,2253,15.0,2024-03-12,,do zapłaty
893,187,1,2254,11.5,2024-12-20,,do zapłaty
894,161,1,2256,15.0,2025-07-28,,do zapłaty
895,74,1,2257,13.5,2024-10-17,,do zapłaty
896,621,1,2264,2.0,2025-08-02,,do zapłaty
897,691,1,2265,8.5,2024-09-03,,do zapłaty
898,529,1,2266,6.5,2025-02-08,,do zapłaty
899,765,1,2269,9.0,2025-09-19,,do zapłaty
900,710,1,2270,14.0,2025-09-14,,do zapłaty
901,788,1,2271,1.5,2025-03-24,,do zapłaty
902,421,1,2272,6.0,2025-10-20,,do zapłaty
903,433,1,2273,7.5,2024-04-25,,do zapłaty
904,990,1,2274,5.0,2024-04-28,,do zapłaty
905,75,1,2277,6.5,2024-06-03,,do zapłaty
906,55,1,2283,1.5,2025-07-13,,do zapłaty
907,990,1,2289,4.5,2025-12-28,,do zapłaty
908,666,1,2290,11.0,2024-05-14,,do zapłaty
909,595,1,2291,4.0,2025-04-20,,do zapłaty
910,721,1,2293,1.5,2024-05-05,,do zapłaty
911,983,1,2303,9.5,2024-05-01,,do zapłaty
912,799,1,2304,10.5,2024-05-24,,do zapłaty
913,333,1,2306,1.5,2024-09-19,,do zapłaty
914,358,1,2308,9.5,2025-12-28,,do zapłaty
915,692,1,2310,1.5,2024-05-02,,do zapłaty
916,449,1,2313,9.5,2024-09-30,,do zapłaty
917,404,1,2315,12.0,2025-01-27,,do zapłaty
918,717,1,2317,15.0,2025-10-31,,do zapłaty
919,18,1,2320,12.5,2025-03-07,,do zapłaty
920,967,1,2322,5.0,2024-06-13,,do zapłaty
921,309,1,2323,15.0,2025-01-19,,do zapłaty
922,912,1,2324,13.5,2024-11-02,,do zapłaty
923,198,1,2337,14.0,2024-04-19,,do zapłaty
924,590,1,2338,9.5,2025-09-18,,do zapłaty
925,852,1,2340,8.5,2024-06-27,,do zapłaty
926,521,1,2342,11.5,2024-10-13,,do zapłaty
927,752,1,2343,3.5,2025-10-17,,do zapłaty
928,786,1,2345,6.0,2025-09-17,,do zapłaty
929,567,1,2348,13.0,2024-05-11,,do zapłaty
930,22,1,2349,8.0,2025-06-16,,do zapłaty
931,337,1,2350,9.5,2025-10-24,,do zapłaty
932,900,1,2356,12.5,2024-02-28,,do zapłaty
933,39,1,2357,12.5,2025-05-04,,do zapłaty
934,331,1,2358,4.5,2025-11-22,,do zapłaty
935,96,1,2367,7.5,2024-07-06,,do zapłaty
936,519,1,2372,10.0,2025-11-17,,do zapłaty
937,16,1,2378,13.5,2024-03-25,,do zapłaty
938,309,1,2379,9.0,2024-08-30,,do zapłaty
939,733,1,2380,0.5,2025-12-01,,do zapłaty
940,812,1,2383,13.5,2024-09-24,,do zapłaty
941,305,1,2384,1.0,2024-12-03,,do zapłaty
942,213,1,2387,3.0,2024-10-26,,do zapłaty
943,817,1,2389,6.5,2025-08-16,,do zapłaty
944,687,1,2390,5.5,2024-11-11,,do zapłaty
945,941,1,2394,5.0,2024-02-09,,do zapłaty
946,134,1,2396,11.0,2024-09-19,,do zapłaty
947,345,1,2398,9.0,2024-07-05,,do zapłaty
948,374,1,2403,13.5,2025-05-04,,do zapłaty
949,966,1,2406,2.5,2024-05-11,,do zapłaty
950,768,1,2410,9.0,2025-06-13,,do zapłaty
951,753,1,2413,1.5,2024-08-22,,do zapłaty
952,949,1,2417,1.5,2025-12-28,,do zapłaty
953,236,1,2421,5.5,2024-08-08,,do zapłaty
954,842,1,2423,13.5,2025-04-25,,do zapłaty
955,376,1,2425,12.0,2025-12-08,,do zapłaty
956,647,1,2433,14.5,2024-07-23,,do zapłaty
957,334,1,2434,14.0,2024-10-24,,do zapłaty
958,979,1,2437,9.0,2024-04-30,,do zapłaty
959,720,1,2439,9.5,2024-02-24,,do zapłaty
960,255,1,2440,11.0,2024-07-17,,do zapłaty
961,648,1,2441,5.0,2024-12-02,,do zapłaty
962,210,1,2446,6.5,2025-12-28,,do zapłaty
963,962,1,2448,7.0,2025-10-20,,do zapłaty
964,263,1,2449,2.0,2025-06-29,,do zapłaty
965,430,1,2453,4.5,2025-03-12,,do zapłaty
966,242,1,2454,15.0,2024-05-06,,do zapłaty
967,352,1,2466,2.0,2024-06-14,,do zapłaty
968,747,1,2467,8.5,2024-12-01,,do zapłaty
969,263,1,2470,11.5,2025-09-29,,do zapłaty
970,539,1,2471,13.5,2025-09-04,,do zapłaty
971,357,1,2476,2.0,2024-08-30,,do zapłaty
972,920,1,2477,8.0,2025-02-26,,do zapłaty
973,513,1,2478,0.5,2024-02-28,,do zapłaty
974,75,1,2487,2.5,2025-08-02,,do zapłaty
975,523,1,2488,2.0,2025-12-28,,do zapłaty
976,518,1,2491,10.0,2025-07-26,,do zapłaty
977,879,1,2494,15.0,2025-03-07,,do zapłaty
978,966,1,2495,4.5,2024-06-30,,do zapłaty
979,932,1,2496,2.5,2024-11-24,,do zapłaty
980,722,1,2497,10.5,2024-11-25,,do zapłaty
981,570,1,2498,2.5,2025-11-14,,do zapłaty
982,112,1,2499,13.5,2024-05-12,,do zapłaty
983,526,1,2501,11.5,2025-07-27,,do zapłaty
984,335,1,2502,4.0,2025-03-15,,do zapłaty
985,158,1,2505,10.0,2025-03-01,,do zapłaty
986,335,1,2507,3.5,2025-06-05,,do zapłaty
987,451,1,2510,14.5,2025-10-25,,do zapłaty
988,591,1,2513,9.0,2025-07-26,,do zapłaty
989,467,1,2514,2.5,2025-05-18,,do zapłaty
990,406,1,2517,0.5,2024-09-05,,do zapłaty
991,463,1,2521,0.5,2024-10-19,,do zapłaty
992,597,1,2525,4.5,2024-06-25,,do zapłaty
993,749,1,2526,3.5,2024-12-05,,do zapłaty
994,304,1,2527,8.0,2024-11-10,,do zapłaty
995,659,1,2531,11.0,2024-10-19,,do zapłaty
996,625,1,2532,7.5,2024-03-05,,do zapłaty
997,718,1,2533,4.0,2025-12-28,,do zapłaty
998,216,1,2536,5.0,2025-12-01,,do zapłaty
999,263,1,2537,5.0,2024-04-27,,do zapłaty
1000,511,1,2545,10.0,2025-04-18,,do zapłaty
1001,665,1,2546,7.0,2025-03-06,,do zapłaty
1002,363,1,2554,14.5,2024-05-25,,do zapłaty
1003,36,1,2555,11.0,2025-11-01,,do zapłaty
1004,706,1,2557,3.0,2024-12-02,,do zapłaty
1005,217,1,2558,9.5,2024-09-06,,do zapłaty
1006,644,1,2562,13.5,2025-09-01,,do zapłaty
1007,644,1,2563,3.5,2024-07-15,,do zapłaty
