id_wypozyczenia,data_zwrotu
1625,2025-05-14
1626,2025-02-23
1627,2025-12-11
1628,2024-03-04
1629,2025-03-03
1631,2025-05-16
1632,2024-10-24
1633,2024-08-19
1634,2025-02-24
1635,2025-09-02
1636,2025-08-13
1637,2025-05-15
1638,2025-02-21
1639,2024-02-02
1641,2024-12-28
1642,2025-06-02
1643,2024-08-07
1644,2024-02-05
1645,2024-04-18
1646,2024-07-14
1647,2025-12-04
1648,2025-03-09
1649,2024-08-25
1650,2025-03-29
1651,2025-04-29
1652,2024-11-25
1653,2025-11-10
1655,2025-03-28
1656,2025-11-07
1657,2024-05-15
1658,2024-12-11
1659,2025-11-28
1660,2024-07-13
1662,2025-03-10
1663,2024-10-31
1664,2025-06-05
1665,2024-05-30
1666,2024-08-11
1667,2024-12-29
1669,2024-02-17
1670,2024-10-01
1671,2025-08-10
1672,2025-12-11
1673,2025-04-01
1674,2025-05-15
1675,2025-05-12
1676,2025-05-22
1677,2024-07-24
1678,2024-04-23
1679,2025-04-22
1681,2024-02-29
1682,2024-09-06
1683,2025-06-02
1684,2024-10-04
1685,2025-10-20
1686,2025-02-06
1688,2024-08-16
1689,2024-02-03
1690,2024-09-27
1691,2024-02-29
1692,2025-10-05
1693,2025-08-11
1695,2024-10-16
1696,2025-09-01
1697,2024-04-06
1698,2024-10-25
1699,2025-05-05
1700,2024-08-09
1701,2025-04-21
1702,2024-02-19
1703,2024-12-26
1704,2025-09-16
1705,2024-02-26
1706,2024-07-09
1707,2025-12-11
1708,2024-10-23
1709,2024-12-28
1710,2025-07-01
1711,2025-10-04
1712,2024-06-06
1713,2025-02-13
1714,2024-01-30
1715,2025-11-24
1716,2024-11-09
1717,2024-03-07
1718,2024-02-11
1719,2025-07-17
1720,2024-11-10
1721,2024-02-15
1722,2024-03-26
1723,2025-09-02
1724,2025-05-13
1725,2024-04-06
1726,2025-01-31
1727,2025-09-27
1728,2024-05-12
1730,2025-06-18
1731,2025-05-28
1732,2024-10-26
1733,2024-08-11
1734,2025-01-29
1735,2024-06-13
1736,2025-03-24
1737,2025-12-11
1738,2024-04-30
1739,2025-02-06
1740,2025-02-28
1741,2025-08-23
1742,2024-09-05
1743,2024-02-01
1744,2025-04-16
1745,2025-06-15
1746,2025-04-15
1747,2025-03-24
1748,2024-09-24
1749,2025-02-11
1750,2025-05-09
1751,2024-12-24
1752,2024-11-22
1753,2025-06-29
1754,2024-06-25
1755,2024-04-15
1756,2025-10-16
1757,2025-06-23
1758,2025-08-02
1760,2024-11-14
1761,2025-08-21
1762,2025-12-10
1763,2024-09-04
1764,2024-10-24
1765,2025-08-06
1766,2024-03-08
1768,2024-10-10
1769,2024-06-16
1770,2025-08-30
1771,2024-08-14
1772,2025-07-12
1773,2025-05-28
1774,2025-05-28
1775,2025-03-20
1776,2024-05-03
1777,2025-03-08
1778,2025-03-01
1779,2024-08-11
1780,2024-12-08
1781,2025-11-03
1782,2025-09-13
1783,2025-10-29
1784,2025-01-25
1786,2024-03-11
1787,2025-04-09
1788,2025-02-03
1789,2024-07-26
1790,2025-11-11
1791,2024-05-04
1792,2025-12-11
1793,2025-11-10
1794,2025-03-30
1795,2025-03-23
1796,2024-12-26
1797,2025-03-04
1798,2025-09-22
1799,2024-06-09
1800,2025-08-31
1801,2025-04-12
1802,2025-08-06
1803,2025-11-22
1804,2025-08-25
1805,2025-12-11
1806,2025-01-26
1807,2025-08-28
1808,2024-11-05
1809,2025-01-19
1812,2025-04-03
1813,2025-07-07
1814,2025-03-30
1815,2025-04-17
1816,2025-01-19
1817,2025-10-21
1819,2025-06-20
1820,2025-09-30
1821,2025-06-19
1822,2024-06-21
1823,2024-02-21
1824,2025-06-28
1825,2024-12-20
1826,2024-11-05
1827,2025-08-15
1829,2024-10-05
1830,2025-10-22
1831,2025-01-19
1832,2025-11-28
1833,2025-04-15
1834,2024-12-24
1835,2025-11-23
1836,2025-07-06
1837,2024-05-07
1838,2024-11-03
1839,2024-09-05
1840,2025-11-13
1841,2025-04-26
1842,2024-08-31
1843,2024-04-20
1844,2025-07-31
1845,2025-09-29
1846,2024-06-04
1847,2025-10-29
1848,2024-02-17
1849,2024-02-14
1851,2025-11-15
1852,2025-05-05
1853,2024-06-07
1854,2025-12-11
1855,2024-06-28
1856,2024-06-17
1857,2024-02-15
1858,2024-12-23
1859,2024-09-07
1860,2024-12-02
1861,2024-07-08
1862,2024-02-20
1863,2024-12-17
1864,2025-06-13
1865,2024-12-06
1866,2025-01-27
1867,2024-06-21
1868,2025-05-16
1869,2025-02-27
1870,2024-07-31
1871,2024-11-29
1872,2025-09-25
1873,2024-04-12
1874,2025-04-14
1875,2025-06-22
1876,2024-10-19
1877,2025-08-16
1878,2024-03-05
1879,2025-07-21
1880,2025-11-08
1881,2024-01-27
1882,2024-06-27
1883,2025-11-16
1884,2025-02-02
1885,2025-08-03
1887,2025-07-02
1888,2025-12-11
1889,2024-07-06
1890,2025-04-19
1891,2024-12-15
1892,2024-06-13
1893,2025-07-23
1894,2025-09-15
1895,2025-03-24
1896,2025-06-27
1897,2024-01-21
1898,2024-06-01
1899,2024-12-21
1900,2024-10-24
1901,2025-09-10
1902,2025-05-22
1903,2025-12-11
1904,2025-06-14
1905,2025-08-23
1906,2024-04-30
1907,2025-10-15
1908,2025-11-17
1909,2025-10-06
1910,2025-04-30
1911,2024-04-07
1912,2024-07-05
1913,2024-04-15
1915,2024-04-07
1916,2025-06-12
1917,2025-12-11
1918,2024-06-29
1919,2024-05-23
1920,2025-08-12
1921,2025-01-17
1922,2024-09-20
1923,2025-06-05
1924,2025-10-18
1925,2025-03-30
1926,2024-04-21
1927,2025-08-04
1928,2025-09-20
1929,2024-12-28
1930,2025-01-31
1931,2024-06-13
1932,2025-04-05
1933,2025-05-17
1934,2025-06-10
1935,2024-07-14
1936,2024-09-26
1937,2025-01-19
1938,2025-04-10
1939,2024-07-03
1940,2025-01-06
1941,2024-07-21
1942,2024-12-19
1944,2024-04-12
1945,2024-04-30
1947,2024-02-09
1948,2024-11-03
1949,2025-07-26
1951,2024-05-09
1952,2025-10-17
1953,2024-10-05
1954,2024-05-25
1955,2025-01-15
1956,2024-02-23
1957,2024-03-02
1958,2024-03-14
1959,2025-05-26
1960,2024-04-29
1961,2025-03-08
1962,2025-06-28
1963,2024-04-02
1964,2025-12-01
1965,2024-05-30
1968,2024-07-29
1970,2024-02-29
1971,2025-02-02
1972,2024-07-02
1973,2025-03-28
1974,2025-02-19
1975,2025-12-11
1978,2025-04-06
1979,2025-06-29
1980,2024-04-12
1981,2025-12-11
1982,2025-10-04
1983,2024-03-09
1984,2025-05-24
1985,2024-05-21
1986,2024-06-15
1987,2024-03-31
1988,2024-04-25
1989,2024-09-09
1990,2025-05-11
1991,2024-06-19
1992,2025-09-12
1993,2025-10-05
1994,2025-10-01
1995,2025-07-31
1996,2025-09-30
1997,2025-11-16
1998,2024-12-01
1999,2024-10-23
2000,2024-05-10
