id_kary,id_osoby,id_rodzaju_kary,id_wypozyczenia,kwota,data_nalozenia,data_oplacenia,status
496,142,1,679,6.5,2025-02-12,,aktywna
497,197,1,680,8.0,2025-02-20,2025-02-22,aktywna
498,54,1,681,9.5,2024-03-01,,aktywna
499,178,1,682,9.5,2024-08-17,2024-08-19,opłacona
500,103,1,683,7.5,2025-09-23,,aktywna
501,172,1,685,10.5,2025-09-26,2025-09-28,aktywna
502,113,1,687,21.0,2025-02-01,2025-02-03,aktywna
503,5,1,688,0.5,2025-06-01,2025-06-03,aktywna
504,196,1,690,3.5,2025-10-03,,opłacona
505,173,1,692,9.0,2024-03-17,,aktywna
506,2,1,694,7.0,2025-05-28,,aktywna
507,25,1,698,21.5,2024-10-21,,aktywna
508,107,1,699,21.0,2024-09-03,2024-09-05,opłacona
509,161,1,700,1.5,2024-10-10,2024-10-12,opłacona
510,60,1,701,6.0,2025-09-25,2025-09-27,aktywna
511,72,1,704,6.5,2024-06-05,,aktywna
512,56,1,705,19.5,2024-12-03,2024-12-05,aktywna
513,138,1,706,22.0,2025-03-30,,opłacona
514,25,1,707,15.0,2024-07-04,2024-07-06,aktywna
515,45,1,708,17.0,2024-09-04,2024-09-06,opłacona
516,86,1,709,13.5,2025-05-03,2025-05-05,opłacona
517,164,1,710,11.0,2024-04-25,,aktywna
518,61,1,712,19.0,2025-04-17,,aktywna
519,36,1,713,4.0,2024-01-24,,aktywna
520,53,1,714,2.5,2025-03-25,2025-03-27,opłacona
521,72,1,715,20.0,2025-02-02,,opłacona
522,74,1,716,2.0,2024-08-03,2024-08-05,opłacona
523,53,1,717,16.0,2024-10-22,,aktywna
524,98,1,718,0.5,2025-03-31,2025-04-02,aktywna
525,126,1,719,1.0,2024-05-26,,aktywna
526,53,1,720,0.5,2024-03-27,,aktywna
527,21,1,721,9.5,2025-06-18,2025-06-20,aktywna
528,51,1,722,0.5,2025-02-08,,opłacona
529,148,1,723,15.0,2025-04-30,,opłacona
530,124,1,724,6.5,2024-06-29,2024-07-01,opłacona
531,121,1,725,11.0,2024-04-18,2024-04-20,aktywna
532,124,1,726,7.0,2025-09-18,2025-09-20,aktywna
533,187,1,728,7.0,2024-02-25,2024-02-27,opłacona
534,73,1,729,14.0,2024-11-03,2024-11-05,aktywna
535,35,1,730,1.0,2025-02-21,,aktywna
536,4,1,731,5.0,2025-12-11,2025-12-13,opłacona
537,107,1,732,18.5,2025-02-24,2025-02-26,opłacona
538,79,1,733,13.5,2024-12-05,,opłacona
539,196,1,736,3.0,2024-11-22,2024-11-24,opłacona
540,99,1,738,18.5,2025-05-29,,aktywna
541,9,1,739,6.5,2025-08-12,,aktywna
542,155,1,740,16.5,2024-08-30,,opłacona
543,155,1,741,16.0,2025-10-27,,aktywna
544,198,1,742,17.5,2024-12-06,2024-12-08,opłacona
545,133,1,744,8.5,2025-03-30,,opłacona
546,137,1,746,7.0,2024-08-29,2024-08-31,opłacona
547,147,1,748,6.0,2024-03-27,,opłacona
548,54,1,749,7.5,2024-11-19,2024-11-21,aktywna
549,179,1,751,8.0,2025-08-18,2025-08-20,opłacona
550,46,1,752,17.5,2025-03-08,,aktywna
551,146,1,754,0.5,2024-08-01,,aktywna
552,47,1,755,1.0,2024-04-02,2024-04-04,opłacona
553,163,1,757,4.0,2025-02-09,,opłacona
554,61,1,759,16.5,2025-04-16,,aktywna
555,155,1,763,19.0,2024-10-17,2024-10-19,opłacona
556,194,1,764,8.5,2025-09-18,2025-09-20,opłacona
557,62,1,766,16.0,2025-08-22,2025-08-24,opłacona
558,179,1,769,21.5,2024-11-03,,aktywna
559,32,1,770,3.5,2024-11-24,,opłacona
560,159,1,771,22.5,2025-01-09,2025-01-11,opłacona
561,49,1,772,15.0,2024-07-09,2024-07-11,aktywna
562,93,1,773,8.5,2025-12-11,2025-12-13,opłacona
563,156,1,774,18.5,2024-05-27,,opłacona
564,76,1,777,17.5,2024-07-02,,aktywna
565,128,1,778,4.5,2025-11-05,2025-11-07,aktywna
566,170,1,780,2.5,2024-12-09,,aktywna
567,72,1,784,3.0,2024-02-11,2024-02-13,aktywna
568,35,1,785,15.0,2024-06-29,2024-07-01,aktywna
569,58,1,787,19.5,2025-10-07,,opłacona
570,184,1,788,18.0,2024-11-06,2024-11-08,opłacona
571,190,1,791,1.0,2025-08-05,,opłacona
572,138,1,794,7.0,2025-02-11,2025-02-13,opłacona
573,94,1,795,20.0,2025-04-16,,aktywna
574,102,1,796,22.0,2025-09-18,2025-09-20,opłacona
575,76,1,797,10.5,2024-12-19,2024-12-21,aktywna
576,73,1,798,16.0,2024-10-31,,opłacona
577,147,1,801,21.5,2024-11-09,,opłacona
578,86,1,803,17.5,2025-04-18,,aktywna
579,189,1,804,22.5,2024-12-19,,opłacona
580,101,1,805,21.0,2025-01-12,,aktywna
581,101,1,806,16.5,2024-12-13,2024-12-15,opłacona
582,101,1,807,11.5,2025-01-25,2025-01-27,opłacona
583,25,1,809,19.0,2024-08-02,,opłacona
584,56,1,812,1.0,2025-09-09,,opłacona
585,148,1,813,20.0,2024-03-13,,opłacona
586,132,1,817,13.5,2025-12-10,2025-12-12,aktywna
587,62,1,819,4.5,2024-04-15,,opłacona
588,169,1,821,9.5,2025-07-08,2025-07-10,opłacona
589,30,1,823,10.5,2024-06-09,,aktywna
590,152,1,826,10.0,2025-04-11,2025-04-13,opłacona
591,138,1,828,21.0,2024-04-25,,opłacona
592,138,1,829,11.5,2024-11-07,2024-11-09,aktywna
593,150,1,830,8.5,2025-12-11,,aktywna
594,169,1,831,0.5,2024-08-12,,aktywna
595,33,1,833,15.5,2025-05-31,,aktywna
596,32,1,835,6.5,2025-02-21,,opłacona
597,169,1,836,4.5,2025-11-16,,opłacona
598,137,1,837,5.5,2025-12-11,2025-12-13,opłacona
599,91,1,838,11.0,2024-09-21,,aktywna
600,12,1,839,1.0,2025-12-11,,opłacona
601,142,1,841,6.0,2025-07-11,2025-07-13,aktywna
602,160,1,842,12.5,2025-08-10,2025-08-12,opłacona
603,167,1,843,7.5,2024-04-13,2024-04-15,aktywna
604,66,1,844,17.0,2025-04-12,,aktywna
605,162,1,845,15.0,2025-07-21,,opłacona
606,169,1,846,11.0,2024-10-29,,opłacona
607,40,1,847,20.0,2024-04-11,2024-04-13,opłacona
608,155,1,848,3.5,2025-04-26,,aktywna
609,141,1,849,5.5,2025-04-27,,opłacona
610,32,1,853,18.0,2025-08-05,2025-08-07,opłacona
611,136,1,854,13.0,2024-06-08,2024-06-10,opłacona
612,193,1,856,6.0,2025-08-21,2025-08-23,opłacona
613,33,1,857,16.5,2025-01-03,,aktywna
614,97,1,858,3.5,2024-05-06,,opłacona
615,200,1,859,14.0,2025-10-13,2025-10-15,opłacona
616,110,1,862,11.0,2025-12-11,,opłacona
617,23,1,863,8.0,2025-11-03,2025-11-05,aktywna
618,21,1,864,2.5,2025-03-05,,aktywna
619,15,1,865,4.0,2025-04-20,2025-04-22,aktywna
620,109,1,866,18.0,2025-06-20,,opłacona
621,132,1,867,16.5,2024-03-29,,opłacona
622,158,1,868,21.5,2025-03-26,,opłacona
623,137,1,869,2.5,2024-05-06,,opłacona
624,94,1,871,11.0,2024-07-21,2024-07-23,aktywna
625,127,1,872,6.5,2025-02-03,,opłacona
626,174,1,873,12.0,2024-04-29,,opłacona
627,124,1,874,1.5,2024-02-04,,opłacona
628,79,1,875,15.5,2024-11-27,,opłacona
629,2,1,877,5.5,2024-12-12,2024-12-14,opłacona
630,2,1,878,18.0,2024-02-25,,opłacona
631,3,1,879,10.5,2024-06-07,,aktywna
632,132,1,880,8.0,2024-06-28,,opłacona
633,40,1,881,3.0,2024-07-10,,opłacona
634,96,1,882,8.5,2025-07-17,,opłacona
635,113,1,883,9.0,2025-05-14,,aktywna
636,192,1,884,6.0,2025-02-22,,aktywna
637,73,1,885,7.5,2024-02-11,2024-02-13,opłacona
638,9,1,886,1.0,2024-08-14,2024-08-16,opłacona
639,108,1,887,10.5,2025-01-12,,opłacona
640,196,1,888,7.5,2025-07-29,2025-07-31,aktywna
641,89,1,890,19.5,2024-06-16,,aktywna
642,153,1,892,8.5,2025-02-12,2025-02-14,opłacona
643,125,1,893,8.5,2025-09-30,,aktywna
644,131,1,894,3.5,2024-06-08,,opłacona
645,64,1,895,8.5,2024-05-07,,opłacona
646,27,1,896,11.0,2024-09-01,,aktywna
647,158,1,900,22.5,2025-10-04,,opłacona
648,135,1,901,15.0,2025-02-24,,aktywna
649,29,1,904,3.5,2025-03-12,2025-03-14,opłacona
650,82,1,905,0.5,2025-08-11,,aktywna
651,170,1,906,1.5,2025-07-21,2025-07-23,opłacona
652,156,1,907,0.5,2025-07-23,2025-07-25,opłacona
653,4,1,909,19.5,2024-05-08,,opłacona
654,190,1,910,18.5,2025-01-13,2025-01-15,aktywna
655,71,1,911,7.0,2024-05-08,,aktywna
656,168,1,914,1.0,2024-11-11,2024-11-13,aktywna
657,186,1,916,19.0,2025-09-18,,aktywna
658,33,1,917,12.5,2025-05-27,2025-05-29,opłacona
659,94,1,918,17.5,2025-11-28,,opłacona
660,124,1,919,11.0,2025-09-02,,aktywna
661,178,1,922,21.0,2024-04-12,2024-04-14,opłacona
662,113,1,924,7.0,2024-11-06,2024-11-08,opłacona
663,147,1,926,17.0,2024-05-16,,opłacona
664,182,1,927,3.0,2024-08-12,2024-08-14,aktywna
665,72,1,931,3.5,2024-12-26,,aktywna
666,89,1,933,6.5,2025-11-02,2025-11-04,aktywna
667,181,1,934,3.0,2024-04-18,,opłacona
668,3,1,936,2.0,2024-06-20,2024-06-22,aktywna
669,5,1,937,22.5,2024-05-25,,opłacona
670,168,1,938,15.0,2025-07-28,,opłacona
671,84,1,939,13.5,2024-10-09,2024-10-11,aktywna
672,60,1,940,8.5,2025-05-20,2025-05-22,aktywna
673,123,1,941,0.5,2024-06-14,2024-06-16,aktywna
674,46,1,942,10.5,2025-03-13,,opłacona
675,80,1,943,0.5,2024-02-20,2024-02-22,aktywna
676,37,1,944,2.5,2025-04-21,2025-04-23,opłacona
677,186,1,945,18.0,2025-10-25,,aktywna
678,99,1,946,21.0,2024-12-30,,aktywna
679,64,1,947,3.5,2024-05-07,,aktywna
680,139,1,949,5.5,2025-08-15,,aktywna
681,42,1,951,10.0,2025-01-26,,aktywna
682,140,1,952,15.0,2025-03-13,,aktywna
683,12,1,953,4.0,2025-08-24,,opłacona
684,110,1,955,6.0,2025-12-07,2025-12-09,aktywna
685,176,1,956,17.5,2025-10-13,,opłacona
686,29,1,957,4.0,2024-04-14,2024-04-16,aktywna
687,12,1,959,0.5,2025-02-17,2025-02-19,opłacona
688,171,1,961,14.5,2025-04-29,2025-05-01,opłacona
689,27,1,962,10.5,2024-03-23,2024-03-25,opłacona
690,183,1,963,20.0,2025-05-04,,aktywna
691,115,1,965,20.0,2025-04-29,2025-05-01,aktywna
692,148,1,966,18.0,2024-08-13,2024-08-15,aktywna
693,197,1,968,5.0,2025-07-29,2025-07-31,opłacona
694,163,1,970,20.5,2025-10-13,,opłacona
695,141,1,971,12.0,2025-09-24,2025-09-26,aktywna
696,22,1,972,8.0,2025-08-02,,aktywna
697,93,1,973,22.0,2025-08-08,,opłacona
698,29,1,975,6.0,2024-02-20,2024-02-22,aktywna
699,118,1,976,22.0,2025-12-05,2025-12-07,aktywna
700,179,1,978,7.0,2024-12-27,,opłacona
701,14,1,979,16.0,2025-06-24,,opłacona
702,94,1,981,2.5,2025-10-14,,aktywna
703,107,1,982,0.5,2024-02-16,2024-02-18,aktywna
704,136,1,983,4.5,2025-06-22,2025-06-24,opłacona
705,87,1,984,15.5,2025-03-15,,opłacona
706,40,1,985,5.5,2025-12-11,,aktywna
707,109,1,987,9.5,2024-07-22,2024-07-24,opłacona
708,101,1,991,1.5,2025-12-11,,opłacona
709,81,1,992,7.5,2025-08-17,2025-08-19,aktywna
710,96,1,993,1.0,2025-03-09,2025-03-11,aktywna
711,20,1,994,19.5,2025-09-21,2025-09-23,aktywna
712,55,1,996,19.0,2025-02-13,2025-02-15,aktywna
713,69,1,998,13.0,2025-06-12,,opłacona
714,13,1,999,4.5,2025-05-31,,opłacona
715,50,1,1001,7.5,2024-11-12,2024-11-14,aktywna
716,173,1,1002,8.0,2025-06-11,,aktywna
717,151,1,1003,10.0,2024-09-24,,opłacona
718,161,1,1005,17.5,2025-12-07,,aktywna
719,34,1,1008,6.5,2025-09-15,2025-09-17,aktywna
720,183,1,1009,7.0,2025-02-23,,aktywna
721,4,1,1012,22.5,2025-10-19,2025-10-21,aktywna
722,72,1,1015,6.0,2024-09-04,,aktywna
723,182,1,1016,3.0,2024-05-19,2024-05-21,opłacona
724,11,1,1019,4.0,2024-09-07,2024-09-09,opłacona
725,94,1,1021,14.5,2025-09-22,2025-09-24,opłacona
726,175,1,1022,9.0,2024-11-05,2024-11-07,aktywna
727,165,1,1023,20.0,2025-06-22,,aktywna
728,119,1,1026,6.0,2025-05-16,2025-05-18,opłacona
729,137,1,1027,9.5,2024-06-17,,aktywna
730,188,1,1028,7.5,2025-02-20,2025-02-22,aktywna
731,85,1,1029,5.5,2025-02-10,2025-02-12,aktywna
732,190,1,1030,3.5,2024-11-15,2024-11-17,aktywna
733,164,1,1032,13.0,2025-02-03,,opłacona
734,93,1,1033,10.0,2025-07-04,,aktywna
735,109,1,1035,15.0,2025-01-11,,aktywna
736,183,1,1037,8.0,2024-09-28,,opłacona
737,14,1,1038,8.5,2024-07-22,2024-07-24,opłacona
738,51,1,1039,8.0,2025-08-31,2025-09-02,opłacona
739,177,1,1040,17.0,2025-03-24,2025-03-26,opłacona
740,178,1,1041,21.0,2025-01-05,,aktywna
741,186,1,1042,14.5,2024-12-22,,opłacona
742,188,1,1043,18.5,2025-04-27,2025-04-29,aktywna
743,118,1,1044,10.5,2025-03-08,2025-03-10,aktywna
744,173,1,1045,11.5,2024-04-02,,opłacona
745,33,1,1046,15.0,2024-10-09,,aktywna
746,97,1,1049,1.5,2024-06-27,,aktywna
747,94,1,1050,4.5,2025-08-28,,opłacona
748,117,1,1051,6.0,2025-04-26,2025-04-28,opłacona
749,196,1,1052,0.5,2025-10-14,2025-10-16,opłacona
750,112,1,1054,22.0,2025-07-30,2025-08-01,opłacona
751,159,1,1055,22.0,2024-10-19,,aktywna
752,106,1,1057,18.5,2024-04-24,,opłacona
753,149,1,1058,15.5,2025-12-11,2025-12-13,opłacona
754,58,1,1059,12.5,2025-10-15,2025-10-17,aktywna
755,119,1,1061,21.0,2025-09-21,2025-09-23,aktywna
756,96,1,1062,5.0,2025-12-11,2025-12-13,opłacona
757,169,1,1063,21.5,2024-07-29,2024-07-31,aktywna
758,96,1,1065,11.5,2024-07-10,2024-07-12,opłacona
759,158,1,1068,21.5,2024-07-06,,opłacona
760,163,1,1069,18.0,2024-12-19,,opłacona
761,82,1,1070,8.5,2025-06-22,,aktywna
762,33,1,1071,15.0,2024-10-02,2024-10-04,opłacona
763,142,1,1072,5.0,2025-11-03,,aktywna
764,7,1,1073,15.0,2024-03-21,,aktywna
765,98,1,1075,18.0,2024-05-01,,opłacona
766,162,1,1076,0.5,2025-04-22,,aktywna
767,50,1,1077,2.5,2025-05-23,2025-05-25,opłacona
768,6,1,1079,13.5,2024-10-05,,aktywna
769,127,1,1082,21.5,2025-05-11,,opłacona
770,126,1,1083,8.0,2024-03-13,,opłacona
771,161,1,1084,16.5,2025-10-01,2025-10-03,opłacona
772,81,1,1085,9.0,2024-05-21,,aktywna
773,3,1,1086,16.0,2024-03-01,,aktywna
774,132,1,1091,1.5,2025-01-11,2025-01-13,aktywna
775,182,1,1095,4.0,2025-04-14,2025-04-16,opłacona
776,132,1,1096,1.0,2024-04-07,2024-04-09,aktywna
777,176,1,1097,17.5,2025-05-04,2025-05-06,opłacona
778,150,1,1098,13.5,2024-05-16,2024-05-18,aktywna
779,111,1,1100,8.5,2024-09-29,2024-10-01,opłacona
780,28,1,1101,8.5,2025-02-01,,opłacona
781,162,1,1102,9.0,2025-07-01,,aktywna
782,131,1,1103,8.0,2025-02-23,2025-02-25,opłacona
783,8,1,1104,20.5,2025-01-18,2025-01-20,opłacona
784,82,1,1108,17.5,2025-08-15,2025-08-17,aktywna
785,146,1,1109,2.0,2024-08-16,,opłacona
786,155,1,1110,1.5,2025-07-19,,opłacona
787,156,1,1111,20.5,2025-04-08,,opłacona
788,194,1,1112,21.0,2025-11-25,2025-11-27,aktywna
789,13,1,1113,10.5,2025-09-06,,opłacona
790,84,1,1115,2.5,2025-03-29,,opłacona
791,165,1,1116,13.0,2025-01-07,,opłacona
792,34,1,1117,7.5,2024-03-27,,aktywna
793,166,1,1118,10.0,2025-10-18,,opłacona
794,78,1,1119,19.0,2024-06-27,2024-06-29,opłacona
795,143,1,1120,10.5,2024-02-11,,opłacona
796,177,1,1126,2.0,2025-02-14,,aktywna
797,186,1,1127,6.5,2025-01-05,,aktywna
798,12,1,1128,4.5,2024-02-10,,opłacona
799,177,1,1129,20.5,2024-03-19,2024-03-21,opłacona
800,44,1,1130,13.5,2024-05-10,2024-05-12,aktywna
801,82,1,1131,19.0,2025-05-09,2025-05-11,opłacona
802,32,1,1132,2.5,2024-02-22,2024-02-24,opłacona
803,72,1,1133,18.0,2024-12-04,2024-12-06,aktywna
804,68,1,1134,17.5,2024-06-16,,opłacona
805,63,1,1135,18.5,2024-09-26,,aktywna
806,56,1,1137,7.0,2025-09-01,,opłacona
807,88,1,1138,13.5,2024-11-22,2024-11-24,opłacona
808,117,1,1139,22.0,2024-06-21,,aktywna
809,116,1,1141,11.0,2024-03-24,,opłacona
810,166,1,1144,9.5,2025-10-01,,aktywna
811,5,1,1145,0.5,2024-04-19,2024-04-21,aktywna
812,170,1,1146,6.0,2025-11-30,2025-12-02,aktywna
813,141,1,1147,8.5,2024-05-24,,aktywna
814,129,1,1148,5.5,2024-10-22,,opłacona
815,95,1,1149,15.5,2024-12-22,2024-12-24,opłacona
816,76,1,1150,0.5,2024-05-10,2024-05-12,opłacona
817,69,1,1154,12.0,2025-01-27,,opłacona
818,159,1,1155,7.5,2024-12-13,2024-12-15,opłacona
819,57,1,1156,17.0,2025-10-27,2025-10-29,opłacona
820,44,1,1157,6.0,2024-05-21,2024-05-23,opłacona
821,1,1,1158,11.0,2025-11-14,2025-11-16,opłacona
822,177,1,1159,5.0,2025-05-08,,aktywna
823,4,1,1161,8.5,2025-08-11,2025-08-13,aktywna
824,195,1,1163,14.0,2024-03-08,2024-03-10,opłacona
825,1,1,1164,2.5,2024-12-10,2024-12-12,aktywna
826,5,1,1165,4.0,2024-12-09,,aktywna
827,189,1,1167,10.5,2024-10-30,2024-11-01,opłacona
828,125,1,1168,9.5,2024-08-19,,opłacona
829,182,1,1169,11.5,2024-11-14,2024-11-16,aktywna
830,128,1,1172,7.5,2025-12-11,2025-12-13,opłacona
831,191,1,1173,7.0,2025-06-07,,opłacona
832,135,1,1175,16.5,2025-06-22,2025-06-24,opłacona
833,151,1,1176,3.5,2024-12-09,2024-12-11,aktywna
834,149,1,1177,5.5,2025-09-21,,opłacona
835,117,1,1178,20.0,2025-03-11,2025-03-13,opłacona
836,3,1,1179,16.5,2024-03-26,,opłacona
837,143,1,1181,4.5,2024-06-15,2024-06-17,opłacona
838,126,1,1184,8.5,2025-01-03,2025-01-05,aktywna
839,65,1,1185,4.0,2024-02-24,,aktywna
840,70,1,1186,18.0,2024-04-08,,opłacona
841,91,1,1188,16.5,2024-03-23,2024-03-25,opłacona
842,26,1,1189,4.5,2025-04-03,2025-04-05,aktywna
843,107,1,1193,4.5,2024-11-06,2024-11-08,aktywna
844,146,1,1194,9.5,2025-08-08,,opłacona
845,112,1,1195,8.5,2025-12-11,2025-12-13,opłacona
846,176,1,1196,9.5,2024-11-08,2024-11-10,opłacona
847,197,1,1199,19.0,2024-11-18,,opłacona
848,63,1,1200,6.5,2024-07-23,,opłacona
849,104,1,1202,9.5,2025-02-27,2025-03-01,aktywna
850,15,1,1203,8.0,2025-12-11,,opłacona
851,25,1,1204,13.0,2025-03-22,2025-03-24,opłacona
852,16,1,1205,13.5,2025-08-24,,aktywna
853,37,1,1206,10.5,2024-05-11,,aktywna
854,125,1,1209,1.0,2025-07-10,,aktywna
855,7,1,1212,9.0,2024-08-14,2024-08-16,aktywna
856,32,1,1213,10.0,2025-07-18,,aktywna
857,140,1,1214,14.5,2024-07-18,2024-07-20,aktywna
858,38,1,1215,0.5,2025-01-02,,aktywna
859,131,1,1216,12.0,2024-04-16,,opłacona
860,151,1,1218,16.0,2025-02-15,2025-02-17,opłacona
861,179,1,1219,9.5,2025-06-15,2025-06-17,opłacona
862,100,1,1221,4.5,2024-03-15,,opłacona
863,92,1,1224,22.5,2025-08-13,,opłacona
864,181,1,1225,10.0,2025-12-11,,aktywna
865,39,1,1226,18.0,2025-04-23,2025-04-25,opłacona
866,36,1,1227,19.0,2024-11-16,2024-11-18,opłacona
867,166,1,1228,10.0,2025-11-24,,opłacona
868,149,1,1230,14.5,2025-08-03,2025-08-05,aktywna
869,25,1,1232,10.5,2024-12-10,2024-12-12,opłacona
870,45,1,1235,7.0,2025-07-12,2025-07-14,aktywna
871,192,1,1237,19.0,2025-08-28,2025-08-30,aktywna
872,45,1,1238,17.0,2025-08-26,2025-08-28,opłacona
873,164,1,1239,1.0,2025-01-14,,opłacona
874,113,1,1240,2.0,2025-10-30,,aktywna
875,136,1,1241,1.0,2025-10-11,,aktywna
876,36,1,1243,6.5,2024-03-27,2024-03-29,aktywna
877,48,1,1244,18.0,2025-03-11,2025-03-13,aktywna
878,54,1,1245,10.0,2025-04-10,2025-04-12,opłacona
879,144,1,1246,20.5,2025-03-06,,opłacona
880,21,1,1248,11.5,2024-10-15,2024-10-17,aktywna
881,139,1,1250,2.0,2025-09-25,2025-09-27,opłacona
882,181,1,1251,22.5,2025-03-23,,opłacona
883,137,1,1252,22.0,2025-10-07,2025-10-09,opłacona
884,121,1,1254,3.0,2024-10-22,,aktywna
885,108,1,1255,5.5,2025-03-24,,aktywna
886,141,1,1256,5.5,2025-04-24,,aktywna
887,19,1,1257,13.0,2025-10-10,,opłacona
888,107,1,1258,14.5,2024-05-12,,opłacona
889,10,1,1260,2.0,2025-05-19,2025-05-21,opłacona
890,15,1,1262,20.0,2025-01-18,,opłacona
891,176,1,1263,12.5,2024-05-23,2024-05-25,aktywna
892,113,1,1266,14.5,2024-07-17,2024-07-19,opłacona
893,106,1,1269,20.5,2024-09-15,,aktywna
894,15,1,1271,0.5,2025-02-06,2025-02-08,aktywna
895,90,1,1272,2.5,2025-06-02,2025-06-04,aktywna
896,20,1,1274,12.0,2024-03-27,,opłacona
897,189,1,1275,22.0,2025-05-15,,opłacona
898,78,1,1276,19.5,2024-11-28,2024-11-30,aktywna
899,69,1,1277,12.0,2025-02-08,,aktywna
900,106,1,1278,14.5,2024-04-10,2024-04-12,opłacona
901,53,1,1279,21.5,2024-11-16,,opłacona
902,142,1,1280,6.5,2025-11-20,,aktywna
903,179,1,1281,19.0,2024-12-26,2024-12-28,aktywna
904,128,1,1282,3.5,2025-10-23,2025-10-25,opłacona
905,22,1,1283,9.0,2025-12-11,2025-12-13,opłacona
906,53,1,1285,16.0,2025-09-25,2025-09-27,aktywna
907,79,1,1286,19.0,2024-05-10,2024-05-12,aktywna
908,156,1,1287,5.5,2024-01-29,2024-01-31,aktywna
909,8,1,1288,21.5,2024-04-01,2024-04-03,opłacona
910,187,1,1289,19.0,2025-11-22,,aktywna
911,174,1,1291,12.0,2024-08-22,2024-08-24,opłacona
912,98,1,1293,2.5,2025-01-28,,aktywna
913,64,1,1295,4.0,2025-09-19,2025-09-21,opłacona
914,158,1,1296,3.5,2024-03-12,2024-03-14,aktywna
915,79,1,1297,5.0,2025-09-24,2025-09-26,aktywna
916,164,1,1300,1.5,2024-08-27,2024-08-29,aktywna
917,21,1,1301,14.5,2024-03-14,2024-03-16,aktywna
918,47,1,1302,20.0,2025-01-22,2025-01-24,opłacona
919,127,1,1303,15.0,2025-07-03,,aktywna
920,159,1,1304,2.0,2024-09-26,,aktywna
921,176,1,1305,2.0,2025-12-11,2025-12-13,aktywna
922,184,1,1306,17.5,2025-01-16,2025-01-18,opłacona
923,174,1,1307,22.0,2025-03-30,2025-04-01,aktywna
924,53,1,1310,6.5,2025-04-27,2025-04-29,aktywna
925,84,1,1312,6.5,2025-10-14,2025-10-16,opłacona
926,167,1,1313,4.0,2024-03-02,,aktywna
927,81,1,1316,19.5,2025-01-29,2025-01-31,aktywna
928,39,1,1318,15.5,2024-02-14,,aktywna
929,58,1,1319,5.0,2025-12-11,2025-12-13,aktywna
930,136,1,1320,14.0,2025-04-04,2025-04-06,opłacona
931,76,1,1322,5.5,2024-12-11,,opłacona
932,30,1,1324,9.0,2025-12-09,2025-12-11,opłacona
933,59,1,1327,8.0,2024-09-18,,aktywna
934,138,1,1328,8.0,2024-12-20,,opłacona
935,127,1,1331,19.5,2025-05-21,,aktywna
936,68,1,1333,17.5,2024-03-28,2024-03-30,aktywna
937,132,1,1336,7.0,2025-11-23,2025-11-25,opłacona
938,103,1,1337,2.5,2025-01-07,2025-01-09,aktywna
939,87,1,1338,14.5,2025-06-15,,aktywna
940,190,1,1339,9.0,2024-09-13,2024-09-15,opłacona
941,112,1,1340,10.0,2024-06-13,,aktywna
942,197,1,1341,21.0,2024-08-08,,aktywna
943,2,1,1342,6.5,2025-01-23,2025-01-25,opłacona
944,113,1,1343,18.0,2025-10-26,2025-10-28,aktywna
945,133,1,1345,13.5,2024-07-07,2024-07-09,opłacona
946,99,1,1346,0.5,2024-12-23,,aktywna
947,189,1,1347,18.0,2025-07-04,,opłacona
948,72,1,1348,14.5,2025-01-03,2025-01-05,aktywna
949,73,1,1349,4.0,2024-05-05,2024-05-07,opłacona
950,28,1,1352,16.0,2024-05-08,2024-05-10,aktywna
951,53,1,1353,11.0,2025-08-17,,aktywna
952,7,1,1356,4.0,2024-08-19,2024-08-21,opłacona
953,33,1,1357,4.0,2025-01-19,,aktywna
954,172,1,1360,6.0,2024-05-15,,aktywna
955,20,1,1361,11.0,2024-12-04,2024-12-06,opłacona
956,162,1,1362,16.5,2025-07-29,,opłacona
957,10,1,1363,17.5,2024-02-29,2024-03-02,aktywna
958,143,1,1364,15.0,2025-09-12,,aktywna
959,36,1,1365,22.5,2024-12-08,,aktywna
960,121,1,1366,7.0,2025-12-11,,opłacona
961,18,1,1369,14.5,2025-08-10,,aktywna
962,108,1,1370,14.5,2025-08-07,2025-08-09,aktywna
963,77,1,1373,4.0,2025-05-18,2025-05-20,opłacona
964,162,1,1374,6.0,2024-05-02,2024-05-04,opłacona
965,57,1,1375,19.0,2024-12-27,2024-12-29,opłacona
966,115,1,1376,16.0,2024-12-09,2024-12-11,aktywna
967,30,1,1378,7.5,2024-05-31,,opłacona
968,126,1,1379,2.5,2025-12-11,,aktywna
969,69,1,1380,22.0,2024-08-23,2024-08-25,aktywna
970,198,1,1381,16.5,2024-12-10,2024-12-12,opłacona
971,114,1,1382,3.0,2024-04-30,,opłacona
972,187,1,1383,15.0,2024-03-21,,opłacona
973,139,1,1387,18.0,2024-06-05,,opłacona
974,200,1,1388,6.0,2025-11-27,,aktywna
975,54,1,1389,1.0,2024-04-01,,opłacona
976,184,1,1390,20.5,2024-09-03,,opłacona
977,106,1,1391,18.0,2025-08-24,,aktywna
978,6,1,1392,11.5,2025-03-04,,opłacona
979,125,1,1393,4.0,2025-10-16,2025-10-18,aktywna
980,162,1,1394,2.5,2025-02-07,,opłacona
981,32,1,1395,7.0,2024-12-29,2024-12-31,aktywna
982,190,1,1396,22.5,2024-08-21,,aktywna
983,130,1,1397,19.0,2024-03-13,2024-03-15,aktywna
984,191,1,1398,14.0,2024-06-01,,aktywna
